year,rank,university_name,Academic Reputation,Citations per Faculty,Faculty Student Ratio,Employer Reputation,Employment Outcomes,International Student Ratio,International Faculty Ratio, International Research
2018,1,Massachusetts Institute of Technology (MIT),100,99.9,100,100,,96.1,100,
2018,2,Stanford University,100,99.4,100,100,,72.7,99.6,
2018,3,Harvard University,100,99.9,98.3,100,,75.2,96.5,
2018,4,California Institute of Technology (Caltech),99.5,100,100,85.4,,89.2,93.4,
2018,5,University of Cambridge,100,78.3,100,100,,97.7,97.4,
2018,6,University of Oxford,100,76.3,100,100,,98.5,98.6,
2018,7,UCL,99.7,74.7,99.1,99.5,,100,96.6,
2018,8,Imperial College London,99.4,68.7,100,100,,100,100,
2018,9,University of Chicago,99.9,85.9,96.5,92.9,,79.8,71.9,
2018,10,ETH Zurich,99.6,98.7,68.2,99.4,,98.8,100,
2018,11,"Nanyang Technological University, Singapore (NTU Singapore)",93.9,83.3,93.6,96.6,,88.2,100,
2018,12,EPFL – École polytechnique fédérale de Lausanne,83,99.2,92,95.5,,100,100,
2018,13,Princeton University,100,100,70.9,97.3,,70.8,67.4,
2018,14,Cornell University,99.6,96.2,67.4,93.7,,79.2,92.2,
2018,15,National University of Singapore (NUS),100,66.2,88.8,99.9,,86.1,100,
2018,16,Yale University,100,63.2,100,99.8,,61.7,90.7,
2018,17,Johns Hopkins University,94.3,83.9,100,66.4,,81.3,87.9,
2018,18,Columbia University,99.9,62.3,100,98.1,,94.9,34.7,
2018,19,University of Pennsylvania,97.4,67.4,100,94.9,,64.5,67.1,
2018,20,Australian National University (ANU),99.3,85.6,55.3,90.4,,98.8,100,
2018,=21,Duke University,94,91.4,98.1,78.1,,56.6,null,
2018,=21,University of Michigan-Ann Arbor,99.7,66.7,89.6,92.2,,51.2,78,
2018,=23,King's College London,92.8,64.8,87.6,92.4,,99.2,97.4,
2018,=23,The University of Edinburgh,99.1,55.5,83.2,96.6,,98.6,94.9,
2018,25,Tsinghua University,99.2,75.3,86.7,99.6,,25.6,42.1,
2018,26,The University of Hong Kong,99.1,46.3,85.3,93.4,,99.4,100,
2018,27,"University of California, Berkeley (UCB)",100,99.3,36.2,99.9,,54.6,97.7,
2018,=28,Northwestern University,91.3,75.4,98.6,76.6,,55,57.9,
2018,=28,The University of Tokyo,100,73.3,92.6,99.8,,null,null,
2018,30,The Hong Kong University of Science and Technology,93,87.7,54.9,87.2,,93,100,
2018,31,University of Toronto,99.7,50,74.5,95.6,,92.1,97,
2018,32,McGill University,96.9,61.4,69.4,96.1,,95.6,88.9,
2018,33,"University of California, Los Angeles (UCLA)",100,97.5,43.7,99.4,,50,54,
2018,34,The University of Manchester,97.4,47.5,75.4,99.4,,98.3,89.3,
2018,35,The London School of Economics and Political Science (LSE),90.3,71.7,55.9,100,,100,100,
2018,=36,Kyoto University,99.7,56.4,95.7,94.9,,null,null,
2018,=36,Seoul National University,98.9,70.6,79.8,97.4,,null,23,
2018,=38,Peking University,99.8,61.7,66.6,99.9,,48.5,52.8,
2018,=38,"University of California, San Diego (UCSD)",96,90.3,58.9,61.3,,59.9,64.6,
2018,40,Fudan University,91.4,63.7,76.1,97.1,,45.2,79.5,
2018,=41,KAIST - Korea Advanced Institute of Science & Technology,89.4,99.5,70.1,87.4,,null,25.2,
2018,=41,The University of Melbourne,99.8,77.2,26.2,99.5,,99.7,94.7,
2018,43,"Ecole normale supérieure, Paris",80.2,100,60.4,78.6,,60.4,94.4,
2018,44,University of Bristol,85.7,56.4,79.2,95.5,,79.2,87.9,
2018,45,The University of New South Wales (UNSW Sydney),96.4,79.8,null,98.4,,97.8,100,
2018,=47,Carnegie Mellon University,85,95.6,43.2,85.1,,100,62.3,
2018,=47,The University of Queensland,94.6,83.4,30.8,84.1,,87.3,100,
2018,49,City University of Hong Kong (CityUHK),70.8,91.5,83.6,50.5,,97.5,100,
2018,50,The University of Sydney,99.3,70.3,null,98.3,,98.1,100,
2018,51,University of British Columbia,99.1,63.7,37.9,95.5,,72.2,91.5,
2018,52,New York University (NYU),97.9,23.4,95.5,92.6,,84.1,null,
2018,53,Brown University,72.5,92.5,80.3,56.9,,60.9,80.2,
2018,54,Delft University of Technology,79.7,91.6,36.7,91,,87.4,97.7,
2018,55,University of Wisconsin-Madison,94,54.2,84,62.1,,30.9,53.2,
2018,56,Tokyo Institute of Technology (Tokyo Tech),83.1,62.4,90.1,83.7,,24.4,26.5,
2018,57,The University of Warwick,83.5,54.1,51.2,98.9,,99,98,
2018,58,University of Amsterdam,90.1,83.5,45.2,66.1,,38.9,75.4,
2018,59,Ecole Polytechnique,61.2,50.8,99.3,99.9,,90.8,96.4,
2018,60,Monash University,93.6,68.5,null,95.2,,97.7,100,
2018,61,University of Washington,92.3,98.8,28,56.7,,39.4,57.2,
2018,62,Shanghai Jiao Tong University,87,81.5,36.7,97.4,,null,69.2,
2018,63,Osaka University,88.5,63.1,71.9,75.4,,null,21.5,
2018,64,Technical University of Munich,86.3,26.6,86.4,98.7,,44.8,53,
2018,65,University of Glasgow,80.4,55.5,60.7,66.6,,96.6,90.5,
2018,66,Ludwig-Maximilians-Universität München,95.8,55.1,38.9,88.2,,38.6,54.8,
2018,67,University of Texas at Austin,97.6,95.7,null,82.1,,null,null,
2018,68,Universität Heidelberg,87.6,34.8,76.6,76.5,,55.2,50.5,
2018,69,University of Illinois Urbana-Champaign,95.1,93.5,null,59.8,,71.2,20.4,
2018,70,Georgia Institute of Technology,79.1,99.1,31.7,79.4,,72.1,null,
2018,=71,KU Leuven,88.1,88.9,null,78,,41.6,84.8,
2018,=71,Pohang University of Science And Technology (POSTECH),50.9,99.8,99.5,65.6,,null,42.4,
2018,=73,University of Copenhagen,81.7,26.9,99.9,54.2,,26.5,84.9,
2018,=73,University of Zurich,68.3,31.9,98.1,78.1,,59.2,100,
2018,75,Universidad de Buenos Aires (UBA),94.5,null,75.1,95.5,,70.6,50.3,
2018,=76,National Taiwan University (NTU),95.6,74.1,33.3,74.2,,null,null,
2018,=76,Tohoku University,78.3,48.4,98.1,66,,null,null,
2018,=78,Durham University,66.8,76.3,37.5,97.1,,87.8,94.8,
2018,=78,Lund University,80,51.8,53.7,71.8,,73.8,88.3,
2018,80,University of North Carolina at Chapel Hill,77.5,61.5,86.9,48.1,,null,28.5,
2018,81,Boston University,71.3,59.8,66.4,78.5,,86.5,22.1,
2018,=82,The University of Auckland,92.2,48.1,null,77.3,,89.6,85.5,
2018,=82,The University of Sheffield,69.8,50.1,64.3,69.9,,96.8,83.6,
2018,=84,University of Nottingham,69.9,46.3,59.5,87.5,,86.5,89.5,
2018,=84,University of Birmingham,74.7,47.2,48.2,88.6,,86,90.9,
2018,86,The Ohio State University,75.3,40.3,77.7,60.6,,44.7,79.3,
2018,87,Zhejiang University,74,80.2,37.2,87.1,,25.9,54.2,
2018,88,"Trinity College Dublin, The University of Dublin",73.8,68.3,30.7,68.9,,89.5,98.4,
2018,89,Rice University,45.5,96.7,83.9,null,,87.7,87.5,
2018,=90,Korea University,76.8,32.8,82.8,88.1,,36.7,null,
2018,=90,University of Alberta,73,49.6,56.6,61.1,,82.4,93,
2018,92,University of St Andrews,53,69.6,72,57.1,,99.9,98,
2018,=93,Pennsylvania State University,84.6,80.2,null,75.1,,42.9,null,
2018,=93,The University of Western Australia,71.6,82.3,null,64.1,,72.9,100,
2018,=95,Lomonosov Moscow State University,82,null,99.7,79.6,,48.7,null,
2018,=95,The Hong Kong Polytechnic University,70.2,54.5,58,52.4,,80.2,100,
2018,97,University of Science and Technology of China,62.9,96.7,67.6,57.9,,null,null,
2018,=98,KTH Royal Institute of Technology,57.2,70,62.5,87,,42,88.1,
2018,=98,University of Geneva,57.7,82.1,55.1,41.4,,98.9,100,
2018,100,Washington University in St. Louis,51,78.3,99.6,null,,62.4,57.8,
2018,101,University of Leeds,74.4,42.3,47,86.9,,81.3,79.4,
2018,=102,University of Helsinki,76.4,41.5,83.4,51.4,,null,53.6,
2018,=102,University of Southampton,62.1,56,62.6,58.4,,95.3,92.7,
2018,104,Eindhoven University of Technology,39.1,83.3,93.1,54.4,,43.8,98.4,
2018,105,Purdue University,73.7,58,31.6,70.7,,73.7,97.2,
2018,106,Yonsei University,71.8,31.8,79.6,87.7,,32.6,null,
2018,107,"KIT, Karlsruhe Institute of Technology",57.2,69.8,47,96.8,,55.5,61.1,
2018,108,Sungkyunkwan University (SKKU),62.4,37.9,85.1,96.5,,27.6,null,
2018,=109,Leiden University,77.9,70.9,33.7,42.1,,33,69.2,
2018,=109,The University of Adelaide,73,55.2,28.5,58.5,,98.8,93.3,
2018,=109,Utrecht University,74.6,75.5,41.8,43.6,,null,57.2,
2018,112,Uppsala University,75.7,56.5,46.2,49.4,,64.1,46.7,
2018,113,University of Groningen,60.9,53.6,65.3,36.3,,99.1,89.7,
2018,=114,Nanjing University,69.5,85.3,null,66.2,,null,69.7,
2018,=114,Universiti Malaya (UM),65.7,24.3,87.8,57.5,,59.7,65.4,
2018,=116,Nagoya University,68.9,37,93.5,51.5,,null,null,
2018,=116,Technical University of Denmark,35.4,69.3,99.8,38.5,,75.7,99.2,
2018,118,"University of California, Davis",80.7,61.6,36.1,47.1,,33.3,42,
2018,119,Aarhus University,66.1,74.6,34.3,54.6,,37.9,72.1,
2018,120,Humboldt-Universität zu Berlin,94,33.6,null,73.4,,38.4,55.2,
2018,121,Universidade de São Paulo,94.8,25.7,31.4,90.2,,null,null,
2018,=122,Hokkaido University,68.5,35.1,85,59.5,,null,null,
2018,=122,Universidad Nacional Autónoma de México (UNAM),95.8,null,50.9,89.6,,null,null,
2018,124,Wageningen University & Research,45.2,56.7,97.9,35.3,,88.8,32.8,
2018,=125,Ghent University,62.4,55.3,69.4,47.3,,22.9,49.7,
2018,=125,Freie Universitaet Berlin,88.7,48.3,null,61.4,,51.1,60.2,
2018,127,Queen Mary University of London,56.2,43.3,61,49.7,,99.6,98,
2018,128,Kyushu University,63.6,31.9,91.1,62,,null,null,
2018,129,"University of Maryland, College Park",63.8,75.8,55,33.2,,33.1,26.1,
2018,130,Université de Montréal,67.2,49.9,null,73.5,,79.4,91.3,
2018,131,Université Pierre et Marie Curie (UPMC),63,81,34.5,53.5,,50.7,23.3,
2018,132,University of Southern California,64.8,70.4,27.8,55,,75.8,44.6,
2018,133,Chalmers University of Technology,42.1,70.3,60.5,75.7,,44.2,84.9,
2018,134,"University of California, Santa Barbara (UCSB)",75.7,97.5,null,null,,null,47.2,
2018,=135,Lancaster University,50.2,63.2,46.2,47.1,,98,91.2,
2018,=135,University of York,52.2,53,58.9,50.2,,66.2,90.9,
2018,=137,Aalto University,46.5,63.8,65.1,53.5,,41,81,
2018,=137,Cardiff University,57.1,39.5,56.6,63,,79.6,70.9,
2018,=137,Pontificia Universidad Católica de Chile (UC),92.4,null,30.3,94.6,,null,null,
2018,140,McMaster University,51.8,35.7,77.2,57.2,,40.5,92.8,
2018,141,RWTH Aachen University,71.3,42.1,null,98.4,,58.8,32.6,
2018,=142,University of Oslo,62.8,48.9,51.7,41.5,,42.4,78.4,
2018,=142,University of Pittsburgh,51,51.3,97.7,null,,25.2,24.3,
2018,144,Technische Universität Berlin (TU Berlin),64.2,27.2,53.1,84.9,,63.2,34.6,
2018,145,The Hebrew University of Jerusalem,55.6,50.4,77,36.4,,null,53.4,
2018,146,University of Lausanne,41.9,30.9,91.2,42.8,,79.6,99.6,
2018,=147,Erasmus University Rotterdam,46.8,74.3,34.7,70.3,,71.7,62.1,
2018,=147,Emory University,35.5,70.5,97.5,null,,48.3,49,
2018,=149,University of Basel,40.9,94.4,29.1,39.1,,84.9,100,
2018,=149,Michigan State University,68.6,59.5,null,60.7,,47.2,61.7,
2018,151,University of Otago,63.9,57.2,null,49.9,,65.7,100,
2018,152,University of Waterloo,48.8,80.9,null,82.4,,80.7,77.6,
2018,153,Université catholique de Louvain (UCLouvain),62.7,54.6,null,63,,55.4,88.7,
2018,154,University of Vienna,75.2,null,null,51.2,,93.8,97.1,
2018,155,Hanyang University,53.5,29.7,76.3,72.6,,38.8,25.3,
2018,156,Universitat de Barcelona,80,33.4,30.6,60.7,,33.7,null,
2018,157,École Normale Supérieure de Lyon,48.9,30.1,99.8,null,,24.6,57,
2018,=158,University of Aberdeen,39.6,59,53.7,45.7,,97.5,95.5,
2018,=158,University of Exeter,47.2,58.6,31.1,70.6,,84.3,89.8,
2018,160,University of Bath,45.3,56.9,28.2,80.9,,90.4,94.5,
2018,=161,National Tsing Hua University - NTHU,56.4,90.2,null,50.8,,null,24.9,
2018,=161,Newcastle University,42.6,42.9,56.5,66.4,,83.9,90.4,
2018,163,University of Minnesota Twin Cities,76.8,63.1,null,34.9,,24.6,null,
2018,=164,Eberhard Karls Universität Tübingen,55.8,null,80.1,49.8,,36.9,55.2,
2018,=164,University of Bergen,42,59.7,81,null,,null,86.4,
2018,=164,"University of California, Irvine",54,89.2,null,null,,84.4,51.3,
2018,167,University of Bern,38.1,88.4,37.7,43.2,,40.8,100,
2018,168,University College Dublin,53.4,48.4,28,69.4,,60.2,95.7,
2018,169,Dartmouth College,31.4,70.5,86.3,49.1,,41.5,null,
2018,170,Politecnico di Milano,63.9,53.1,null,93.4,,42.4,36.9,
2018,171,Albert-Ludwigs-Universitaet Freiburg,61.6,53.8,31.2,37.8,,48.4,56.2,
2018,172,Indian Institute of Technology Delhi (IITD),54.9,91.2,null,71.1,,null,null,
2018,=173,KFUPM,35.7,27.6,94.9,40.5,,46.6,100,
2018,=173,University of Liverpool,45.4,38.7,53,47.5,,96.5,82.3,
2018,=173,University of Virginia,47.7,53.3,60.6,49.2,,null,50.7,
2018,176,University of Technology Sydney,50.7,45.8,null,87,,94.5,97.2,
2018,177,CentraleSupélec,null,31.8,79.4,100,,90.2,64.4,
2018,178,University of Florida,58.6,39.2,63.1,37.5,,21.7,18.2,
2018,=179,Indian Institute of Technology Bombay (IITB),62.3,50.8,32.1,77.9,,null,null,
2018,=179,University of Twente,28.9,92.2,42.7,null,,76.8,88,
2018,181,University of Göttingen,62.2,23.9,64.7,null,,29.6,43.8,
2018,=182,Technische Universität Wien,39.8,83.7,null,75.6,,91.2,67.2,
2018,=182,Universidade Estadual de Campinas (Unicamp),76.9,30,null,73.4,,null,null,
2018,=182,University of Colorado Boulder,47,52,65.6,43.7,,null,36.7,
2018,=182,Vrije Universiteit Brussel (VUB),34.5,23.8,98.2,41.3,,61.9,79.4,
2018,186,University of Rochester,32.1,42.6,100,null,,90,47.3,
2018,187,Universidad Autónoma de Madrid,65.7,24.7,43.4,74.1,,24.3,null,
2018,=188,Alma Mater Studiorum - Università di Bologna,81.5,36.9,null,62.9,,null,null,
2018,=188,University of Reading,39.4,51.6,41.3,55.8,,92.5,88.1,
2018,190,Indian Institute of Science,38.3,100,56.1,null,,null,null,
2018,191,University of Cape Town,60.2,35.9,32.9,55.1,,49.2,59.2,
2018,=192,Keio University,63,null,60.7,80.2,,null,null,
2018,=192,Scuola Normale Superiore,null,98.3,91.2,null,,null,null,
2018,=192,Sant'Anna - Scuola Universitaria Superiore Pisa,null,96,86.3,null,,49.8,null,
2018,=195,Stockholm University,65.8,49.2,null,null,,null,64.3,
2018,=195,Technische Universität Dresden,41.5,n/a,82.5,77,,38.5,31.2,
2018,=195,Texas A&M University,69.7,57,null,54.1,,null,null,
2018,=195,Universitat Autònoma de Barcelona,72.1,43.7,null,41.5,,28.6,21.5,
2018,199,Tecnológico de Monterrey,42.8,null,77.1,84.9,,23.2,98.4,
2018,200,Maastricht University,30.8,73.3,35.4,39,,100,95.9,
2018,201,Universidad de Chile,82.7,null,null,85.1,,null,null,
2018,202,Queen's University Belfast,35.2,50.9,41.7,50.5,,94.5,98.8,
2018,203,Waseda University,69,null,29.9,89,,34.2,28.3,
2018,204,Radboud University,38.6,73.6,55.5,null,,40.4,44.7,
2018,=205,Tel Aviv University,49.1,96,null,45.5,,null,29.7,
2018,=205,Universite libre de Bruxelles,46.2,44.4,null,67,,95.3,91.7,
2018,=207,National Chiao Tung University,33.3,76.8,49.5,38.4,,53.1,35.2,
2018,=207,University of Illinois Chicago (UIC),55,46.9,36.2,33.1,,61.1,35.4,
2018,209,Arizona State University,51.4,73,null,34.2,,64,51,
2018,=210,University of Antwerp,35,22.6,93,38,,45.7,65.3,
2018,=210,Western University,39.2,72.1,null,69.3,,47.6,99.1,
2018,212,Vanderbilt University,35.8,33.4,100,null,,36,21.7,
2018,213,Case Western Reserve University,null,54.9,97.8,null,,61.4,25.4,
2018,214,University of Canterbury | Te Whare Wānanga o Waitaha,47.1,56.8,null,48.5,,64.7,99,
2018,215,Sapienza University of Rome,78.2,40.1,null,49.5,,null,null,
2018,216,University of Notre Dame,36.3,72,42.3,34.1,,null,79.3,
2018,217,University of Calgary,42.8,43.5,35,56.9,,61.3,82.5,
2018,218,Vrije Universiteit Amsterdam,50.5,55.8,35.8,43.5,,null,38.2,
2018,219,Victoria University of Wellington,54,45.8,null,41.6,,58.7,100,
2018,220,Sciences Po,31.6,null,82.5,72.1,,98.5,62.2,
2018,221,King Saud University,35.9,null,89.3,37.7,,null,98.3,
2018,222,National Cheng Kung University (NCKU),49.9,49.3,40.2,42,,26.7,null,
2018,223,Universität Hamburg,56.6,null,51.7,44,,26.6,23,
2018,=224,Queen's University at Kingston,43.9,61.9,null,70.5,,25.6,73.8,
2018,=224,Technion - Israel Institute of Technology,40.6,79.4,null,40,,null,63.1,
2018,=224,"The University of Newcastle, Australia (UON)",40,49.1,28.4,37,,74.6,99.5,
2018,227,Georgetown University,41.8,27.5,62.5,53.2,,52.1,21.1,
2018,228,University of Sussex,36.6,54.7,31.7,null,,97.9,94.1,
2018,229,Universiti Putra Malaysia (UPM),49,null,56,34.4,,73,43,
2018,=230,Universiti Kebangsaan Malaysia (UKM),49.6,null,66.5,35.1,,39.9,44.7,
2018,=230,The University of Arizona,51.3,66.4,null,null,,null,null,
2018,232,University of Wollongong,33.1,59.4,null,49.3,,81.8,98,
2018,233,Complutense University of Madrid,68.9,null,null,76.8,,33.8,null,
2018,234,Loughborough University,35.3,41.4,32.1,69.2,,66.1,79,
2018,235,American University of Beirut (AUB),null,null,64.6,83.7,,68,99.2,
2018,=236,Al-Farabi Kazakh National University,38.6,null,99,50.8,,null,30.9,
2018,=236,Université Grenoble Alpes,69.5,38.2,null,null,,32.5,20.9,
2018,238,University of Leicester,28.7,50.9,46.2,null,,91.1,87.1,
2018,239,Rheinische Friedrich-Wilhelms-Universität Bonn,56.6,23.7,47.9,null,,31.2,null,
2018,=240,"Macquarie University (Sydney, Australia)",41.2,47.2,null,55.6,,78.2,85.9,
2018,=240,Saint Petersburg State University,42.4,null,97.7,35.2,,28.6,null,
2018,242,Université Paris-Saclay,34.7,24.1,78.1,34,,46.7,42.5,
2018,=243,University of Galway,28.4,null,73.5,45.1,,66.2,89.8,
2018,=243,Tufts University,null,62.8,66.1,null,,33.3,56.3,
2018,=245,Chulalongkorn University,74.5,null,null,48.1,,null,null,
2018,=245,Simon Fraser University,31.5,78,null,null,,91.9,94.2,
2018,=247,Queensland University of Technology (QUT),46.7,36.8,null,63,,42.9,97.2,
2018,=247,RMIT University,43.8,23,null,74.8,,84.4,100,
2018,249,University of Massachusetts Amherst,51.9,63.1,null,null,,null,null,
2018,=250,University of Tsukuba,42.4,23.8,70.7,null,,32,null,
2018,=250,Novosibirsk State University,37.6,null,82.4,43.6,,56.3,null,
2018,253,Universiti Teknologi Malaysia,32.8,null,85.9,38.9,,51.4,35.2,
2018,=254,Universidad Nacional de Colombia,72,null,null,82.7,,null,null,
2018,=254,Goethe-University Frankfurt am Main,58.5,null,null,58.4,,38.3,null,
2018,=256,Beijing Normal University,49.3,44.5,32,null,,null,33.3,
2018,=256,Kyung Hee University,34.7,null,71.4,61.6,,28.3,null,
2018,=256,Universidad de los Andes,66,null,null,77.2,,null,30.9,
2018,=259,Norwegian University of Science And Technology,36.4,43.9,38.4,47.9,,null,72,
2018,=259,"Royal Holloway, University of London",null,63.4,26.7,null,,99,98.2,
2018,=259,Universität Stuttgart,36.2,48.8,null,71.7,,62,35,
2018,262,Curtin University,38.7,35,null,49.1,,64.7,100,
2018,263,North Carolina State University,41.3,46.7,36,null,,40,60.8,
2018,=264,Indian Institute of Technology Madras (IITM),41.1,67.6,null,51.6,,null,null,
2018,=264,National Taiwan University of Science and Technology (Taiwan Tech),30.1,37.1,79.5,null,,28.5,null,
2018,=264,Universiti Sains Malaysia (USM),48.2,null,46.7,43.8,,27.5,27.2,
2018,=264,University of Surrey,29.4,47.9,null,35.6,,98.7,94.6,
2018,=267,King Abdulaziz University (KAU),31.1,null,67.5,null,,66,98.9,
2018,=267,University of Dundee,null,25.7,80.9,null,,74.8,87.6,
2018,269,Université Paris 1 Panthéon-Sorbonne,63.4,null,null,78.8,,77.5,22.2,
2018,=270,University of Navarra,33.3,null,52.2,85.7,,55.3,null,
2018,=272,Technical University of Darmstadt,null,69.6,null,87.6,,49.7,55.5,
2018,274,University of East Anglia (UEA),null,49.8,43.4,null,,82.7,82.1,
2018,275,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),42.4,22.3,55,49.1,,30.7,null,
2018,276,University of Turku,32.8,25.3,75.2,33.6,,null,46.4,
2018,=277,Universitas Indonesia,48.1,null,44.3,60.1,,null,87.1,
2018,=277,University of Strathclyde,30.4,32.6,29,63.9,,77.7,87.6,
2018,=279,Dalhousie University,null,68.5,null,null,,72.3,100,
2018,=279,University of South Australia,32,41.9,29.4,36.4,,65.7,100,
2018,281,Universidad Carlos III de Madrid (UC3M),37.6,null,68.3,64.9,,null,34.4,
2018,282,Wuhan University,43.9,37.5,null,57.9,,null,52.7,
2018,=283,Rutgers University–New Brunswick,49.1,32,35.2,null,,26.4,26.3,
2018,=283,University College Cork,37.8,36.7,null,47.7,,34.9,94.8,
2018,=283,University of Gothenburg,43.5,32.9,45.8,null,,33.2,39.5,
2018,286,Universität Innsbruck,29.1,null,42.6,47.6,,99.1,97.9,
2018,=287,Linköping University,27.3,30.4,70.2,44.4,,null,39,
2018,=287,Friedrich-Alexander-Universität Erlangen-Nürnberg,28.9,97.3,null,40.2,,27.4,23.9,
2018,=289,National Taiwan Normal University (NTNU),36.7,null,73,null,,86,null,
2018,=289,University of Ottawa,32.6,66,null,36,,52.1,85.1,
2018,291,Bauman Moscow State Technical University,28,null,99.9,60.2,,null,null,
2018,292,University of Waikato,null,64.4,null,null,,79.7,97.3,
2018,=293,Deakin University,39.9,38.9,null,48.9,,59.6,96.1,
2018,=293,Indian Institute of Technology Kanpur (IITK),38.8,73.2,null,43.8,,null,null,
2018,=293,Université Paris-Sorbonne (Paris IV),65.8,null,null,47.2,,48.3,24.4,
2018,=296,SOAS University of London,33.7,null,43.1,null,,100,100,
2018,=296,Universitat Pompeu Fabra (Barcelona),37.8,47.7,null,36.3,,31.6,74.8,
2018,=296,Università di Padova,58,39.6,null,38.8,,null,null,
2018,=299,Ewha Womans University,29.8,null,83.6,null,,45.4,null,
2018,=299,Hong Kong Baptist University,null,52.6,35.6,null,,86.3,100,
2018,=301,"University of California, Santa Cruz",30.6,94.4,null,null,,null,24.2,
2018,=301,University of Porto,45.6,52.8,null,49.3,,null,null,
2018,303,Université de Strasbourg,57.4,27.9,null,null,,50.9,35.7,
2018,304,Indiana University Bloomington,53.5,null,null,41.6,,26.1,37.6,
2018,=305,Université Diderot Paris 7,53.7,38.1,null,null,,56.5,21.3,
2018,=305,University of Lisbon,47.4,37.5,null,61,,32.1,null,
2018,307,Politecnico di Torino,36,63.8,null,71.1,,38.1,null,
2018,=308,"Birkbeck, University of London",null,61.7,25.9,null,,99.1,97.3,
2018,=308,Indian Institute of Technology Kharagpur (IIT-KGP),31.4,81.8,null,49.5,,null,null,
2018,=308,University of Münster,42,22.2,43.5,50.9,,null,24.6,
2018,311,Universidade Federal do Rio de Janeiro,67.1,null,null,null,,null,null,
2018,312,Heriot-Watt University,null,37.5,32.9,46.8,,98.9,95.4,
2018,313,University of Tasmania,null,46.2,31.2,null,,90.1,97.3,
2018,=314,Charles University,48.5,null,37.1,40.6,,45.2,null,
2018,=314,University of Tartu,28.5,null,79.2,37.9,,null,null,
2018,=316,Massey University,37.2,null,null,35.6,,86.6,96.8,
2018,=316,Tongji University,36.1,43.8,null,null,,24.2,83.2,
2018,318,University at Buffalo SUNY,null,73.3,null,null,,63.2,82.9,
2018,=319,Lincoln University,null,33.3,68.5,null,,93.2,95.4,
2018,=319,Sun Yat-sen University,42.4,31,28.6,49.4,,null,30.6,
2018,=319,Université de Liège,null,78.6,null,33.9,,63.8,null,
2018,322,Hiroshima University,31.4,null,83.8,null,,null,null,
2018,=323,Tomsk State University,null,null,94,null,,69.4,22.2,
2018,=323,"University of California, Riverside",null,77.9,null,35.4,,null,76.5,
2018,=325,Griffith University,33.6,40.2,null,35.8,,57.5,98.2,
2018,=325,Harbin Institute of Technology,null,60,50.3,null,,null,null,
2018,=325,University of Milan,52.9,41.1,null,36.4,,null,null,
2018,=325,Yeshiva University,null,65.9,96.3,null,,24.2,null,
2018,329,National Yang Ming University,null,37.4,99.8,null,,null,null,
2018,330,ENS Paris-Saclay,null,31.6,85,null,,32,27.5,
2018,=331,Institut Teknologi Bandung (ITB),52.9,null,31,56.1,,null,30.1,
2018,=331,Universidad Austral,28.8,null,86.4,51.2,,null,null,
2018,=331,University of Cologne,43.8,null,33.4,62.4,,21.3,26.7,
2018,=334,Belarusian State University,28.3,null,92.3,null,,25.5,null,
2018,=334,Mahidol University,46.4,null,58,null,,null,null,
2018,336,L.N. Gumilyov Eurasian National University (ENU),null,null,98.2,35.7,,null,31.7,
2018,337,Universidad de Belgrano (UB),null,null,91,47.5,,86.5,null,
2018,338,Umea University,null,23.4,79.9,null,,null,29,
2018,=339,Boston College,29.9,43.4,null,38.2,,null,94.8,
2018,=339,Gwangju Institute of Science and Technology (GIST),null,100,37.6,null,,null,null,
2018,=341,Universität Jena,null,null,87.6,null,,30.3,null,
2018,=341,University of Hawaiʻi at Mānoa,null,46.2,56.5,null,,22.9,62.2,
2018,343,"City St George's, University of London (formally City)",null,37.5,null,48,,100,98.2,
2018,=344,Nankai University,32.6,58.6,30.1,null,,null,19.5,
2018,=344,Xi’an Jiaotong University,29.1,38.5,48.5,null,,null,28.9,
2018,=346,Brunel University of London,null,49.8,null,null,,99.3,97.3,
2018,=346,Northeastern University,null,40.1,25.2,35.1,,96.5,71.8,
2018,=346,University of Victoria (UVic),null,74.4,null,null,,46.1,82.5,
2018,=347,"Essex, University of",null,38.5,null,null,,99.8,100,
2018,=349,Qatar University,null,null,59.9,null,,99.9,100,
2018,=349,Universiti Brunei Darussalam (UBD),null,null,92.5,null,,64.7,100,
2018,351,Kobe University,33.8,null,61.8,36.8,,null,null,
2018,=352,Ben-Gurion University of The Negev,null,49.2,null,null,,42.4,77.1,
2018,=352,George Washington University,35.3,33.8,null,37,,47.8,36.4,
2018,=355,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),null,null,98.3,null,,33.5,23.7,
2018,=357,Tilburg University,null,74.5,null,null,,40.5,82.8,
2018,=357,Ulm University,null,51.2,63.7,null,,34.1,50.9,
2018,=357,University of Jyväskylä,null,null,80.8,null,,null,42.4,
2018,360,La Trobe University,29.6,28.5,null,39.9,,95.3,97.3,
2018,=361,Oxford Brookes University,30.3,null,null,75.6,,83.9,65.5,
2018,=361,Stellenbosch University,34.4,52.9,null,33.5,,null,78.2,
2018,=361,Universidade Nova de Lisboa,34.6,null,35.4,60.9,,23.5,null,
2018,=364,Pontificia Universidad Católica Argentina,null,null,76.9,66.9,,null,null,
2018,=364,Rensselaer Polytechnic Institute,null,78.2,null,null,,47.7,26.4,
2018,=364,University of Witwatersrand,34.7,33.7,null,43.6,,null,88.3,
