"inst_id","name","club","metric"
"I160825796","Mangosuthu University of Technology","club1","n_citations"
"I161374704","University of Jos","club1","n_citations"
"I162489102","University of Batna 1","club1","n_citations"
"I163423212","University of Douala","club1","n_citations"
"I165390105","Africa University","club1","n_citations"
"I165390105","Africa University","club1","n_citations"
"I165390105","Africa University","club1","n_citations"
"I165390105","Hope Africa University","club1","n_citations"
"I165390105","Hope Africa University","club1","n_citations"
"I165390105","Hope Africa University","club1","n_citations"
"I165390105","University of South Africa","club1","n_citations"
"I165390105","University of South Africa","club1","n_citations"
"I165390105","University of South Africa","club1","n_citations"
"I166928557","University of Monastir","club1","n_citations"
"I16969244","University of Eswatini","club1","n_citations"
"I169744251","Damanhour University","club1","n_citations"
"I169864488","Abubakar Tafawa Balewa University","club1","n_citations"
"I171217772","Benson Idahosa University","club1","n_citations"
"I172614708","Crescent University","club1","n_citations"
"I177436651","Mahatma Gandhi University","club1","n_citations"
"I177651648","Bindura University of Science Education","club1","n_citations"
"I179097149","University of Carthage","club1","n_citations"
"I181631907","University of Ibadan","club1","n_citations"
"I181933706","Alzaiem Alazhari University","club1","n_citations"
"I182078086","University of Dar es Salaam","club1","n_citations"
"I184834183","Al-Azhar University","club1","n_citations"
"I185474147","Islamic University in Uganda","club1","n_citations"
"I186771145","Covenant University","club1","n_citations"
"I187152970","Benue State University","club1","n_citations"
"I187560010","University of Béjaïa","club1","n_citations"
"I192268740","University of Algiers Benyoucef Benkhedda","club1","n_citations"
"I192535658","Catholic University College of Ghana","club1","n_citations"
"I192929712","University of Juba","club1","n_citations"
"I195608997","Dar es Salaam Institute of Technology","club1","n_citations"
"I197610006","University of Lagos","club1","n_citations"
"I199936661","Uganda Martyrs University","club1","n_citations"
"I200433483","Bowen University","club1","n_citations"
"I201292520","Bingham University","club1","n_citations"
"I206509152","Cape Coast Technical University","club1","n_citations"
"I206961696","University of Biskra","club1","n_citations"
"I207547235","Benha University","club1","n_citations"
"I20893674","Kassala University","club1","n_citations"
"I213072177","University of Maroua","club1","n_citations"
"I215330179","Lupane State University","club1","n_citations"
"I216286881","Botswana International University of Science and Technology","club1","n_citations"
"I221899656","Karatina University","club1","n_citations"
"I22223346","Ahmed Draia University","club1","n_citations"
"I22265921","Central University","club1","n_citations"
"I224517680","Al-Neelain University","club1","n_citations"
"I224527630","University of Lusaka","club1","n_citations"
"I22607950","University of Eldoret","club1","n_citations"
"I230269253","Joseph Ayo Babalola University","club1","n_citations"
"I230965063","Uganda Management Institute","club1","n_citations"
"I240042149","Abdelmalek Essaâdi University","club1","n_citations"
"I24027795","University of Johannesburg","club1","n_citations"
"I246527472","University of Hargeisa","club1","n_citations"
"I24835296","Accra Technical University","club1","n_citations"
"I250481426","University of Cape Verde","club1","n_citations"
"I251854046","Catholic University of Cameroon","club1","n_citations"
"I263774594","University of Bamenda","club1","n_citations"
"I263913023","International University of Africa","club1","n_citations"
"I26805570","Jomo Kenyatta University of Agriculture and Technology","club1","n_citations"
"I27031042","University of Mines and Technology","club1","n_citations"
"I273065767","Catholic University of Health and Allied Sciences","club1","n_citations"
"I2752562790","Kampala International University","club1","n_citations"
"I2752562790","Kampala International University","club1","n_citations"
"I2752562790","Kampala University","club1","n_citations"
"I2752562790","Kampala University","club1","n_citations"
"I2799418772","Cavendish University Zambia","club1","n_citations"
"I2799500531","Lagos State University of Science and Technology","club1","n_citations"
"I2799835767","Adeleke University","club1","n_citations"
"I2799873615","African Institute of Science and Technology","club1","n_citations"
"I2799887408","Adventist University of Africa","club1","n_citations"
"I2799983529","Colleges of Medicine of South Africa","club1","n_citations"
"I2800483928","Africa International University","club1","n_citations"
"I2800493640","All Nations University","club1","n_citations"
"I2800581689","Botswana Accountancy College","club1","n_citations"
"I2800664390","Academy of Engineering Sciences","club1","n_citations"
"I2800679637","Inter-University Council for East Africa","club1","n_citations"
"I2800887215","Tunisia Polytechnic School","club1","n_citations"
"I2801170945","University College of Agriculture and Environmental Studies","club1","n_citations"
"I2801387305","Baptist Theological College of Southern Africa","club1","n_citations"
"I2801516365","Kumasi Technical University","club1","n_citations"
"I2801517398","Islamic University College","club1","n_citations"
"I2801972722","African Virtual University","club1","n_citations"
"I2802111147","University of Mbuji Mayi","club1","n_citations"
"I2802194555","University of Bahr El-Ghazal","club1","n_citations"
"I2802394218","University of Applied Management","club1","n_citations"
"I2802427971","Christian Service University College","club1","n_citations"
"I2802797706","Institute of Development Management","club1","n_citations"
"I2802891092","Machakos University","club1","n_citations"
"I2803027104","African University College of Communications","club1","n_citations"
"I28046988","Kwame Nkrumah University","club1","n_citations"
"I28046988","Kwame Nkrumah University","club1","n_citations"
"I28046988","Kwame Nkrumah University of Science and Technology","club1","n_citations"
"I28046988","Kwame Nkrumah University of Science and Technology","club1","n_citations"
"I280533721","Caleb University","club1","n_citations"
"I28653996","Adekunle Ajasin University","club1","n_citations"
"I287756978","Busitema University","club1","n_citations"
"I2890612012","University of Garden City","club1","n_citations"
"I291863076","University of Energy and Natural Resources","club1","n_citations"
"I29607241","École Normale Supérieure","club1","n_citations"
"I29787537","Afe Babalola University","club1","n_citations"
"I299595467","University of Kabianga","club1","n_citations"
"I2996127693","Lyceum College","club1","n_citations"
"I304664074","Landmark University","club1","n_citations"
"I307268238","Kaduna State University","club1","n_citations"
"I30887324","Babcock University","club1","n_citations"
"I309707301","Botho University","club1","n_citations"
"I3121272148","University of Boumerdes","club1","n_citations"
"I3129199519","University of Bagamoyo","club1","n_citations"
"I3129211915","AlMughtaribeen University","club1","n_citations"
"I3129221262","University of Bakhtalruda","club1","n_citations"
"I3129257098","University of Kisubi","club1","n_citations"
"I3129284699","Benadir University","club1","n_citations"
"I3129295481","Tunisia Private University","club1","n_citations"
"I3129370870","Bayan University","club1","n_citations"
"I3129390127","University of Bouira","club1","n_citations"
"I3129459759","Accra Institute of Technology","club1","n_citations"
"I3129475430","Kiriri Women's University of Science and Technology","club1","n_citations"
"I3129482412","Kabale University","club1","n_citations"
"I3129551310","College of African Wildlife Management","club1","n_citations"
"I3129592236","Amoud University","club1","n_citations"
"I3129613971","Kwara State Polytechnic","club1","n_citations"
"I3129681422","Al-Ahram Center for Political and Strategic Studies","club1","n_citations"
"I3129744201","University of Kindu","club1","n_citations"
"I3129754710","Alexandria Higher Institute of Engineering and Technology","club1","n_citations"
"I3129864162","Lúrio University","club1","n_citations"
"I3129924371","Management College of Southern Africa","club1","n_citations"
"I3129970296","University of Mkar","club1","n_citations"
"I3130154354","Damelin","club1","n_citations"
"I3130155654","Achievers University","club1","n_citations"
"I3130258093","American International School in Egypt","club1","n_citations"
"I3130259207","University College of Management Studies","club1","n_citations"
"I3130452249","Kofi Annan International Peacekeeping Training Centre","club1","n_citations"
"I3130478569","Julius Nyerere University of Kankan","club1","n_citations"
"I3130796309","Cavendish University Uganda","club1","n_citations"
"I3130811397","Inoorero University","club1","n_citations"
"I3130817511","Umma University","club1","n_citations"
"I3130826315","Laikipia University","club1","n_citations"
"I3130915990","Al Zawiya University","club1","n_citations"
"I3130965160","University of Arusha","club1","n_citations"
"I3131062393","Kwararafa University","club1","n_citations"
"I3131076172","Crawford University","club1","n_citations"
"I3131077051","University of Dongola","club1","n_citations"
"I3131121749","Kabarak University","club1","n_citations"
"I3131228027","Maasai Mara University","club1","n_citations"
"I3131279189","Bishop Stuart University","club1","n_citations"
"I3131411328","Kirinyaga University","club1","n_citations"
"I3131829890","Caritas University","club1","n_citations"
"I3131845690","University of Cross River State","club1","n_citations"
"I3131883934","Agostinho Neto University","club1","n_citations"
"I3131884745","KCA University","club1","n_citations"
"I3131952115","Kaduna Polytechnic","club1","n_citations"
"I3131979588","Al-Hikmah University","club1","n_citations"
"I3132105718","Adventist University of Central Africa","club1","n_citations"
"I3132180716","Larbi Ben M'hidi University of Oum El Bouaghi","club1","n_citations"
"I3132211733","Malawi Adventist University","club1","n_citations"
"I3132347332","Uganda Technology and Management University","club1","n_citations"
"I3132429795","Adigrat University","club1","n_citations"
"I3132458453","Bugema University","club1","n_citations"
"I3132465432","University of Makeni","club1","n_citations"
"I3132506069","University of Embu","club1","n_citations"
"I3132520537","African Rural University","club1","n_citations"
"I3132692309","Alasmarya Islamic University","club1","n_citations"
"I3132763504","Cuttington University","club1","n_citations"
"I3132818693","Baze University","club1","n_citations"
"I3132941426","Mandela Institute for Development Studies","club1","n_citations"
"I3132944300","Chuka University","club1","n_citations"
"I3132975919","International Medical and Technological University","club1","n_citations"
"I3133036570","Lusaka Apex Medical University","club1","n_citations"
"I3133329336","Al Fashir University","club1","n_citations"
"I3133343259","UniMAC-GIJ","club1","n_citations"
"I31439502","University of Benghazi","club1","n_citations"
"I315205436","Jaramogi Oginga Odinga University of Science and Technology","club1","n_citations"
"I31571312","École Nationale d'Administration","club1","n_citations"
"I319786031","Catholic University of Mozambique","club1","n_citations"
"I32284924","Copperbelt University","club1","n_citations"
"I327500432","Umaru Musa Yar'adua University","club1","n_citations"
"I344018163","Dedan Kimathi University of Technology","club1","n_citations"
"I34942010","University of Kinshasa","club1","n_citations"
"I35845393","University of Gafsa","club1","n_citations"
"I36770943","Kenya Methodist University","club1","n_citations"
"I37490319","Ajayi Crowther University","club1","n_citations"
"I38365063","Tumaini University","club1","n_citations"
"I3970730","University of Calabar","club1","n_citations"
"I40193446","University Ferhat Abbas of Setif","club1","n_citations"
"I41343362","University of Bamako","club1","n_citations"
"I4210086032","Institut Supérieur des Études Technologiques de Gafsa","club1","n_citations"
"I4210086733","Christian Bilingual University of Congo","club1","n_citations"
"I4210086877","University of Kara","club1","n_citations"
"I4210087030","Institut Panafricain pour le Développement Afrique Centrale","club1","n_citations"
"I4210087104","École Supérieure des Multimédia, Informatique & Réseaux","club1","n_citations"
"I4210087116","Institut Supérieur de la Communication, des Affaires et du Management","club1","n_citations"
"I4210087472","Bamenda University of Science and Technology","club1","n_citations"
"I4210087544","École Normale Supérieure Casablanca","club1","n_citations"
"I4210087577","Burao University","club1","n_citations"
"I4210087798","Copperstone University","club1","n_citations"
"I4210087931","Institute for Security Studies","club1","n_citations"
"I4210088655","Instituto Superior de Ciências Económicas e Empresariais","club1","n_citations"
"I4210088819","Kebbi State University of Science and Technology","club1","n_citations"
"I4210089248","Institut Universitaire d'Abidjan","club1","n_citations"
"I4210089506","Institute of Accountancy Arusha","club1","n_citations"
"I4210090507","AlAlamein International University","club1","n_citations"
"I4210090812","Institut Polytechnique Rural de Formation et de Recherche Appliquée","club1","n_citations"
"I4210091427","Ankole Western University","club1","n_citations"
"I4210092341","Instituto Superior de Comunicação e Imagem de Moçambique","club1","n_citations"
"I4210093986","Institut Pasteur de Bangui","club1","n_citations"
"I4210094054","University of Lay Adventists of Kigali","club1","n_citations"
"I4210094475","Institut Supérieur de Formation en Technologie Alimentaire","club1","n_citations"
"I4210095403","Institut Supérieur des Études Technologiques de Nabeul","club1","n_citations"
"I4210095543","Institut Supérieur de Développement Rural","club1","n_citations"
"I4210096134","Universidade Politecnica","club1","n_citations"
"I4210096386","Bridge University","club1","n_citations"
"I4210096875","Institut Facultaire des Sciences de l'Information et de la Communication","club1","n_citations"
"I4210097318","Centre Universitaire de Labé","club1","n_citations"
"I4210097536","University of Guelma","club1","n_citations"
"I4210097695","Cranefield College","club1","n_citations"
"I4210098288","Institut Supérieur d'Études Maritimes","club1","n_citations"
"I4210098501","Agitel-Formation","club1","n_citations"
"I4210099197","Institut Supérieur Pédagogique de Bukavu","club1","n_citations"
"I4210099431","Maitama Sule University Kano","club1","n_citations"
"I4210099667","Instituto Superior Monitor","club1","n_citations"
"I4210099821","International University of Management","club1","n_citations"
"I4210100085","Jean Piaget University of Angola","club1","n_citations"
"I4210100160","University of Kikwit","club1","n_citations"
"I4210100330","Institut Supérieur International du Tourisme de Tanger","club1","n_citations"
"I4210100477","University of Kolwezi","club1","n_citations"
"I4210100769","Kenya Highlands University","club1","n_citations"
"I4210101443","Arrupe Jesuit University","club1","n_citations"
"I4210101907","Lilongwe University of Agriculture and Natural Resources","club1","n_citations"
"I4210102129","University of El Imam El Mahdi","club1","n_citations"
"I4210102205","École Supérieure des Télécommunications","club1","n_citations"
"I4210102508","École Supérieure Multinationale des Télécommunications","club1","n_citations"
"I4210103367","Catholic University of Madagascar","club1","n_citations"
"I4210103375","Tissemsilt University","club1","n_citations"
"I4210104004","Institut supérieur de la Magistrature","club1","n_citations"
"I4210104267","Da Vinci Institute","club1","n_citations"
"I4210104488","University of Kamina","club1","n_citations"
"I4210105117","Institut Supérieur de Technique Médicale","club1","n_citations"
"I4210105134","Universidade Gregório Semedo","club1","n_citations"
"I4210105638","École Supérieure de Design et des Arts Visuels","club1","n_citations"
"I4210105844","Islamic University of Niger","club1","n_citations"
"I4210105945","Universidade Óscar Ribas","club1","n_citations"
"I4210106046","École Supérieure des Études Administratives et Commerciales","club1","n_citations"
"I4210106316","Jazeera University","club1","n_citations"
"I4210106600","Kibabii University","club1","n_citations"
"I4210106624","École Nationale d'Ingénieurs de Gabès","club1","n_citations"
"I4210106663","International University of Rabat","club1","n_citations"
"I4210106992","Lancaster University Ghana","club1","n_citations"
"I4210107086","University of Algiers 3","club1","n_citations"
"I4210107488","International Institute for Water and Environmental Engineering","club1","n_citations"
"I4210107806","École Nationale de Management et de l'Administration de la Santé","club1","n_citations"
"I4210108070","Aga Khan University Nairobi","club1","n_citations"
"I4210108437","Blue Nile University","club1","n_citations"
"I4210108597","International School of Dakar","club1","n_citations"
"I4210108776","École des Cadres","club1","n_citations"
"I4210109399","Kotebe University of Education","club1","n_citations"
"I4210109517","Kigali Independent University","club1","n_citations"
"I4210109780","Institut Privé de Gestion Institut Supérieur de Technologie Industrielle","club1","n_citations"
"I4210109889","École Normale Supérieure - Marrakech","club1","n_citations"
"I4210110082","École Nationale Polytechnique d'Oran","club1","n_citations"
"I4210110579","Institut Africain d'Informatique","club1","n_citations"
"I4210110684","African Bible University","club1","n_citations"
"I4210110735","Institut des Hautes Études Bancaires et Financières","club1","n_citations"
"I4210110797","DMI St. Eugene University","club1","n_citations"
"I4210110911","Institut Supérieur du Génie Appliqué","club1","n_citations"
"I4210111056","École de Formation aux Carrières de Santé","club1","n_citations"
"I4210111338","Institut Supérieur de Biotechnologie de Sfax","club1","n_citations"
"I4210111441","Botswana Open University","club1","n_citations"
"I4210111803","Machakos School","club1","n_citations"
"I4210112258","Institute of Legal Practice and Development","club1","n_citations"
"I4210112335","École Supérieure Privée d'Ingénierie et de Technologies","club1","n_citations"
"I4210112794","Institut des Hautes Études de Tunis","club1","n_citations"
"I4210112994","University of Bangui","club1","n_citations"
"I4210113095","École Marocaine des Sciences de l'Ingénieur","club1","n_citations"
"I4210113241","African Methodist Episcopal University","club1","n_citations"
"I4210113278","École Supérieure de Communication et de Publicité","club1","n_citations"
"I4210113743","Dalanj University","club1","n_citations"
"I4210113843","École Supérieure de Psychologie","club1","n_citations"
"I4210114322","Institut National de Statistique et d'Economie Appliquée","club1","n_citations"
"I4210114581","École des Hautes Études de Biotechnologie et de Santé","club1","n_citations"
"I4210114632","Ambo University","club1","n_citations"
"I4210114882","Instituto Superior Politécnico de Gaza","club1","n_citations"
"I4210114895","Instituto Superior de Transportes e Comunicaçõe","club1","n_citations"
"I4210115782","University of Ghardaia","club1","n_citations"
"I4210115927","Uganda Petroleum Institute","club1","n_citations"
"I4210116050","Instituto Superior de Ciências e Tecnologia Alberto Chipande","club1","n_citations"
"I4210116093","Établissement Dar El Hadith El Hassania","club1","n_citations"
"I4210116596","University of Kivu","club1","n_citations"
"I4210116614","Kismayo University","club1","n_citations"
"I4210116621","École Nationale Supérieure de Statistique et d'Économie Appliquée","club1","n_citations"
"I4210116901","Universidade Independente de Angola","club1","n_citations"
"I4210117767","Institut Supérieur de l'Informatique et de Gestion","club1","n_citations"
"I4210117796","Ashesi University","club1","n_citations"
"I4210117880","École Supérieure des Industries du Textile et de l'Habillement","club1","n_citations"
"I4210118457","University of Livingstonia","club1","n_citations"
"I4210118693","Institut Préparatoire aux Études d'Ingénieurs de Monastir","club1","n_citations"
"I4210118871","Institut Royal de Formation des Cadres de la Jeunesse et des Sports","club1","n_citations"
"I4210118949","Universidade Zambeze","club1","n_citations"
"I4210119007","Loyola University of Congo","club1","n_citations"
"I4210119386","Institut Supérieur des Sciences de l'Éducation de Guinée","club1","n_citations"
"I4210119614","Institut Marocain de Management","club1","n_citations"
"I4210119741","Universiapolis - Université Internationale d'Agadir","club1","n_citations"
"I4210120110","École Inter-États des Sciences et Médecine Vétérinaires de Dakar","club1","n_citations"
"I4210120173","Clarke International University","club1","n_citations"
"I4210120595","Universidade Katyavala Bwila","club1","n_citations"
"I4210120680","Institut Supérieur de Gestion des Entreprises","club1","n_citations"
"I4210120884","Institut Supérieur des Études Technologiques en Communications de Tunis","club1","n_citations"
"I4210121139","Admas University","club1","n_citations"
"I4210121355","École Polytechnique d'Architecture et d'Urbanisme","club1","n_citations"
"I4210121488","École des Hautes Études Commerciales Techniques et Informatiques","club1","n_citations"
"I4210121692","Institut des Hautes Études Bancaires, Financières et Managériale","club1","n_citations"
"I4210121797","African Leadership Institute","club1","n_citations"
"I4210121980","École Normale Supérieure de l'Enseignement Technique de Mohammedia","club1","n_citations"
"I4210122153","Institut International des Sciences et de Technologie","club1","n_citations"
"I4210122385","Light University of Bujumbur","club1","n_citations"
"I4210122444","University of Koudougou","club1","n_citations"
"I4210122462","International University of East Africa","club1","n_citations"
"I4210122636","École Supérieure de Gestion","club1","n_citations"
"I4210122636","École Supérieure de Gestion","club1","n_citations"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","n_citations"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","n_citations"
"I4210122687","DMI-St. John the Baptist University","club1","n_citations"
"I4210122757","Asossa University","club1","n_citations"
"I4210122785","Canadian International College","club1","n_citations"
"I4210123084","École Normale Supérieure de Nouakchott","club1","n_citations"
"I4210123141","Akrofi-Christaller Institute of Theology, Mission and Culture","club1","n_citations"
"I4210123676","Uganda Pentecostal University","club1","n_citations"
"I4210123766","Jigjiga University","club1","n_citations"
"I4210123884","Assiut University Hospitals","club1","n_citations"
"I4210124021","Bule Hora University","club1","n_citations"
"I4210124128","École Nationale d'Administration de Madagascar","club1","n_citations"
"I4210124129","International University of Grand Bassam","club1","n_citations"
"I4210124673","John Garang Memorial University of Science and Technology","club1","n_citations"
"I4210125146","École Nationale d'Administration et de Magistrature","club1","n_citations"
"I4210125163","Instituto Superior Politécnico Metropolitano de Angola","club1","n_citations"
"I4210125507","Chouaib Doukkali University","club1","n_citations"
"I4210126159","École Africaine de la Météorologie et de l'Aviation Civile","club1","n_citations"
"I4210126272","Institute for Poverty, Land and Agrarian Studies","club1","n_citations"
"I4210126542","Institut Supérieur de Formation à Distance","club1","n_citations"
"I4210126988","Institut National de la Jeunesse et des Sports","club1","n_citations"
"I4210127236","Institut Supérieur de comptabilité Audit et Finance","club1","n_citations"
"I4210127389","Thebes Academy","club1","n_citations"
"I4210127484","Centre Universitaire Nour Bachir El Bayadh","club1","n_citations"
"I4210127704","Akhbar El Yom Academy","club1","n_citations"
"I4210127722","BlueCrest University College","club1","n_citations"
"I4210128253","Institut Supérieur de Statistique de Lubumbashi","club1","n_citations"
"I4210128415","École d'Architecture de Casablanca","club1","n_citations"
"I4210128639","École Supérieure d'Informatique et de Management des Affaires","club1","n_citations"
"I4210128741","Khartoum International Institute for Arabic Languague","club1","n_citations"
"I4210128965","University Yahia Fares of Medea","club1","n_citations"
"I4210129438","Institut PrépaVogt","club1","n_citations"
"I4210129516","Madina Academy","club1","n_citations"
"I4210129615","Arab Studies and Research Institute","club1","n_citations"
"I4210129636","Addis Ababa Science and Technology University","club1","n_citations"
"I4210129886","Institut Sous-Régional de Statistique et d'Economie Appliquée","club1","n_citations"
"I4210130155","École Nationale Supérieure d'Agriculture","club1","n_citations"
"I4210130200","Carnegie Mellon University Africa","club1","n_citations"
"I4210130263","Universidade Técnica de Moçambique","club1","n_citations"
"I4210130305","Institut Universitaire de la Côte","club1","n_citations"
"I4210130625","ABM University College","club1","n_citations"
"I4210130700","Institut National Supérieur des Sciences et Techniques d'Abéché","club1","n_citations"
"I4210130929","Abbès Laghrour University of Khenchela","club1","n_citations"
"I4210130933","Institut National Agronomique de Tunisie","club1","n_citations"
"I4210131030","Jean Piaget University of Cape Verde","club1","n_citations"
"I4210131119","Institut Universitaire Siantou","club1","n_citations"
"I4210131124","Académie des Beaux-Arts","club1","n_citations"
"I4210131653","École Nationale Supérieure Agronomique","club1","n_citations"
"I4210131710","École Normale Supérieure de Constantine","club1","n_citations"
"I4210132137","École Nationale de Commerce et de Gestion de Tanger","club1","n_citations"
"I4210132408","Katanga Methodist University","club1","n_citations"
"I4210132445","École Supérieure d'Architecture d'Intérieur","club1","n_citations"
"I4210132729","Arab Academy for Management, Banking and Financial Sciences","club1","n_citations"
"I4210133014","École Supérieure de Banque","club1","n_citations"
"I4210133935","École Normale Supérieure de Kouba","club1","n_citations"
"I4210134055","Academic City College University","club1","n_citations"
"I4210134162","Institute of Rural Development Planning","club1","n_citations"
"I4210134606","Institut Universitaire du Golfe de Guinée","club1","n_citations"
"I4210134620","École Supérieure Algérienne des Affaires","club1","n_citations"
"I4210134797","International Institute for Higher Education in Morocco","club1","n_citations"
"I4210134946","École Supérieure des Ingénieurs de l'Équipement Rural","club1","n_citations"
"I4210135081","University of Ngozi","club1","n_citations"
"I4210135199","American International University West Africa","club1","n_citations"
"I4210136338","Instituto Superior de Ciências e Tecnologia de Moçambique","club1","n_citations"
"I4210136418","Institut National Polytechnique Félix Houphouët-Boigny","club1","n_citations"
"I4210136442","École Supérieure en Sciences Appliquées de Tlemcen","club1","n_citations"
"I4210136852","École Africaine des Métiers de l'Architecture et de l'Urbanisme","club1","n_citations"
"I4210136946","École Supérieure d'Informatique Appliquée à la Gestion","club1","n_citations"
"I4210137493","Instituto Superior Cristão","club1","n_citations"
"I4210137511","Akademie Reformatoriese Opleiding en Studies","club1","n_citations"
"I4210137645","Institut National de la Poste et des Technologies de l'Information et de la Communication","club1","n_citations"
"I4210137779","Maakhir University","club1","n_citations"
"I4210139036","Instituto Nacional de Estatística","club1","n_citations"
"I4210139384","United Methodist University","club1","n_citations"
"I4210139431","Instituto Superior de Ciencias Sociais e Relações Internacionais","club1","n_citations"
"I4210139502","Institut Supérieur de Commerce de Kinshasa","club1","n_citations"
"I4210139766","Institut International des Assurances","club1","n_citations"
"I4210140008","Institut Supérieur Agronomique et Vétérinaire Valéry Giscard d'Estaing","club1","n_citations"
"I4210140037","International Islamic Center for Population Studies and Research","club1","n_citations"
"I4210140729","Institut Supérieur de Gestion","club1","n_citations"
"I4210140729","Institut Supérieur de Gestion","club1","n_citations"
"I4210140729","Institut Supérieur de Gestion de Tunis","club1","n_citations"
"I4210140729","Institut Supérieur de Gestion de Tunis","club1","n_citations"
"I4210140978","Centre Africain d'Études Supérieures en Gestion","club1","n_citations"
"I4210140988","Cairo Higher Institute","club1","n_citations"
"I4210141093","Catholic University of Central Africa","club1","n_citations"
"I4210141118","École Nationale Supérieure d'Hydraulique","club1","n_citations"
"I4210141701","Chartered Institute of Marketing Ghana","club1","n_citations"
"I4210142055","Busoga University","club1","n_citations"
"I4210142187","Institute of Finance Management","club1","n_citations"
"I4210142193","Institut Supérieur de Statistiques de Kinshasa","club1","n_citations"
"I4210142313","École Nationale d'Agriculture de Meknès","club1","n_citations"
"I4210142661","Institut National de la Recherche Agronomique de Tunisie","club1","n_citations"
"I4210143075","Institut Supérieur de Commerce et d'Administration des Entreprises","club1","n_citations"
"I4210143397","Institute For Leadership And Communication Studies","club1","n_citations"
"I4210143618","École Supérieure de Management Appliqué","club1","n_citations"
"I4210143625","College of Agriculture Science and Technology","club1","n_citations"
"I4210144392","University of Goma","club1","n_citations"
"I4210144434","Catholic University of Kabgayi","club1","n_citations"
"I4210144919","École Supérieure des Sciences de l'Ingénierie Commerciale","club1","n_citations"
"I4210145340","Institut des Hautes Études de Management","club1","n_citations"
"I4210145453","International Academy Mohammed VI of Civil Aviation","club1","n_citations"
"I4210145468","Institut Supérieur Pédagogique de Gitwe","club1","n_citations"
"I4210145739","Time Université","club1","n_citations"
"I4210145950","École Nationale Supérieure Maritime","club1","n_citations"
"I4210146479","Instituto Superior de Ciencias de Saude","club1","n_citations"
"I4210146550","École des Hautes Études Commerciales","club1","n_citations"
"I4210147342","Al-Qalam University Katsina","club1","n_citations"
"I4210147653","École Supérieure Polytechnique d'Antsiranana","club1","n_citations"
"I4210147889","Instituto Superior de Artes e Cultura","club1","n_citations"
"I4210148074","University Elmergib","club1","n_citations"
"I4210148209","University of Bahri","club1","n_citations"
"I4210148686","École Supérieure de Management","club1","n_citations"
"I4210149016","École Nationale Supérieure d'Informatique","club1","n_citations"
"I4210149345","Catholic University of Zimbabwe","club1","n_citations"
"I4210149368","École des Sciences de I'information","club1","n_citations"
"I4210149562","École Supérieure Internationale de Gestion","club1","n_citations"
"I4210149956","Universidade São Tomás de Moçambique","club1","n_citations"
"I4210150188","Kongo University","club1","n_citations"
"I4210150211","Benghazi Military University Academy","club1","n_citations"
"I4210151183","École Nationale Supérieure de Technologie","club1","n_citations"
"I4210151220","École d'Informatique, d'Électronique et d'Expertise Comptable","club1","n_citations"
"I4210151598","École Polytechnique de Thiès","club1","n_citations"
"I4210151633","Koforidua Technical University","club1","n_citations"
"I4210151796","Kisii University","club1","n_citations"
"I4210152110","École des Hautes Études en Ingénierie des Systèmes d'Information","club1","n_citations"
"I4210152384","Joshua Mqabuko Nkomo Polytechnic","club1","n_citations"
"I4210152770","Kano State University of Technology","club1","n_citations"
"I4210152827","Unity University College","club1","n_citations"
"I4210152842","Universidade Colinas de Boé","club1","n_citations"
"I4210152847","University of Gedo","club1","n_citations"
"I4210152980","Catholic University of West Africa","club1","n_citations"
"I4210153012","Institut Universitaire du Congo","club1","n_citations"
"I4210153062","Bel Campus Technological University","club1","n_citations"
"I4210153303","École Normale Supérieure d'Abidjan","club1","n_citations"
"I4210153362","Libyan International Medical University","club1","n_citations"
"I4210153527","Institut National des Postes et Télécommunications","club1","n_citations"
"I4210153799","Ahmed Zabana University - Relizane","club1","n_citations"
"I4210153818","Institut Supérieur Privé Polytechnique","club1","n_citations"
"I4210154290","Instituto Superior Politécnico de Manica","club1","n_citations"
"I4210154350","University of Djibouti","club1","n_citations"
"I4210154402","Institut Supérieur de l'Information et de la Communication","club1","n_citations"
"I4210154431","Auchi Polytechnic","club1","n_citations"
"I4210154678","Libya Open University","club1","n_citations"
"I4210154964","Catholic University Institute of Buea","club1","n_citations"
"I4210155196","Adventist University Cosendai","club1","n_citations"
"I4210155522","Catholic University of Angola","club1","n_citations"
"I4210155582","Centre Universitaire de Mila","club1","n_citations"
"I4210156635","Catholic University of South Sudan","club1","n_citations"
"I4210157007","École Normale Supérieure de Tétouan","club1","n_citations"
"I4210157185","University of Eloued","club1","n_citations"
"I4210157195","Jamhuriya University of Science and Technology","club1","n_citations"
"I4210157324","Uganda Institute of Information & Communications Technology","club1","n_citations"
"I4210157616","Institut Agronomique et Vétérinaire Hassan II","club1","n_citations"
"I4210157758","École des Hautes Études Économiques et Commerciales","club1","n_citations"
"I4210157838","International University & Polytechnic of Benin","club1","n_citations"
"I4210158247","Institut Universitaire du Bénin","club1","n_citations"
"I4210158610","Institut Universitaire Polytechnique de Mongo","club1","n_citations"
"I4210158612","University of Mbandaka","club1","n_citations"
"I4210158643","École Marocaine de Banque et de Commerce International","club1","n_citations"
"I4210158975","Lafoole University","club1","n_citations"
"I4210159165","Instituto Superior Politécnico de Tecnologia e Ciências","club1","n_citations"
"I4210159211","Uganda Episcopal Conference","club1","n_citations"
