name,year,inst_id,country_code,type,n_publication,ace_1,ace_2,deltas_1,gdp_cap,gdp_growth,internet,electricity,tertiary_enrol,education_exp,rd_exp,n_citations,founded_date,researchers_per_million,n_international_any,international_share_any,n_inter_african,inter_african_share,n_extra_african,extra_african_share
"Jigawa State Polytechnic, Dutse",2025,I4405255526,NGA,education,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2007,NA,0,NA,0,NA,0,NA
Jigjiga University,2006,I4210123766,ETH,education,0,0,0,0,313.013896721503,10.8347270679373,0.310592656856176,18.6,NA,5.49094009399414,NA,0,2007,NA,1,1,0,0,1,1
Jigjiga University,2007,I4210123766,ETH,education,0,0,0,0,338.799064654308,11.4561670019891,0.37,20.3,NA,5.45110988616943,0.17089,0,2007,19.72278,0,NA,0,NA,0,NA
Jigjiga University,2008,I4210123766,ETH,education,0,0,0,0,364.642208155735,10.7885216870332,0.449999988,22,3.53211998939514,5.40819978713989,NA,0,2007,NA,0,NA,0,NA,0,NA
Jigjiga University,2009,I4210123766,ETH,education,3,0,0,0,385.632419711374,8.8025531990487,0.540000021,23.7,5.09216022491455,4.42207002639771,NA,185,2007,NA,4,1,0,0,4,1
Jigjiga University,2010,I4210123766,ETH,education,0,0,0,0,421.898622378633,12.5505383347633,0.75,25.5,6.96482992172241,4.49659013748169,0.24137,0,2007,41.46809,0,NA,0,NA,0,NA
Jigjiga University,2011,I4210123766,ETH,education,2,0,0,0,455.909628648555,11.1782962297008,1.100000024,23,7.27566003799438,5.4857702255249,NA,69,2007,NA,0,0,0,0,0,0
Jigjiga University,2012,I4210123766,ETH,education,7,0,0,0,481.639999909808,8.64781163513926,2.9000000950000002,29,7.62416982650757,5.56677007675171,NA,99,2007,NA,4,0.5714285714285714,0,0,4,0.5714285714285714
Jigjiga University,2013,I4210123766,ETH,education,18,0,0,0,518.324662208106,10.5822700502552,4.599999905,30.8,NA,4.4985499382019,0.60474000000000006,556,2007,43.9301,10,0.5263157894736842,2,0.10526315789473684,10,0.5263157894736842
Jigjiga University,2014,I4210123766,ETH,education,29,0,0,0,556.362532243867,10.2574929627477,7.699999809,27.2,5.9192507771213,4.60201978683472,NA,1121,2007,NA,13,0.4482758620689655,0,0,13,0.4482758620689655
Jigjiga University,2015,I4210123766,ETH,education,48,0,0,0,597.912113218663,10.3924630141307,13.8551755555556,29,NA,4.73791868878759,NA,792,2007,NA,11,0.22,0,0,11,0.22
Jigjiga University,2016,I4210123766,ETH,education,31,0,0,0,636.835680951429,9.43348265981905,15.3669238595896,42.9,NA,5.06151399998447,NA,961,2007,NA,7,0.2,1,0.02857142857142857,7,0.2
Jigjiga University,2017,I4210123766,ETH,education,40,0,0,0,678.98541915757,9.56418965754014,15.62440014,44.3,NA,5.49905076025271,0.27437,1167,2007,89.03843,11,0.2558139534883721,4,0.09302325581395347,10,0.23255813953488372
Jigjiga University,2018,I4210123766,ETH,education,56,0,0,0,705.96881207336,6.81614778557282,15.88619995,44.8,NA,5.22011189522399,NA,3959,2007,NA,12,0.21052631578947367,5,0.08771929824561403,11,0.19298245614035087
Jigjiga University,2019,I4210123766,ETH,education,106,0,0,0,744.702789753973,8.36408573314054,15.98460007,48,NA,4.48086946127054,NA,2039,2007,NA,24,0.22641509433962265,0,0,24,0.22641509433962265
