year,rank,university_name,Academic Reputation,Citations per Faculty,Faculty Student Ratio,Employer Reputation,Employment Outcomes,International Student Ratio,International Faculty Ratio,International Research
2014,347,Pontificia Universidad Javeriana,55.2,2.9,37.5,77.8,,4.9,10.2,
2014,=348,Universität Bremen,41.2,17.7,55.2,36.8,,35.3,38.3,
2014,=348,Iowa State University,32.2,69.1,28.4,22.6,,33.2,41.7,
2014,350,James Cook University,19.8,60.8,37.2,38.9,,46.1,92.4,
2014,351,University of Coimbra,51,28,27.7,39.7,,32.4,22.6,
2014,=352,University of Florence,55.9,38.7,22.9,19.2,,18.4,9.4,
2014,=352,Heriot-Watt University,20.8,28.6,41.5,59.9,,99.6,94.9,
2014,=352,"Stony Brook University, State University of New York",24.9,61.5,50.2,8.8,,73.7,22.1,
2014,=355,Universidad Carlos III de Madrid (UC3M),45,7.7,49.5,61.9,,25.2,20.4,
2014,=355,Virginia Polytechnic Institute and State University,38.2,38.5,37.5,43.8,,35,26.2,
2014,=355,Ewha Womans University,35.2,17.2,70,33.4,,43.6,17.3,
2014,=355,Brunel University of London,24.7,41.9,30.6,38.8,,98,95.7,
2014,359,Rensselaer Polytechnic Institute,18,89.4,33.7,26.7,,49.6,11.9,
2014,=360,The American University in Cairo,35.2,4.2,50.5,68.2,,15.8,95.9,
2014,362,Tampere University of Technology,20.9,17.7,81.7,27.8,,35.1,90.3,
2014,=363,University of Bordeaux,45.5,47.2,20.2,29.2,,30.9,21.5,
2014,=363,Aalborg University,35.8,22.9,33.3,58.2,,45.3,72,
2014,365,Politecnico di Torino,45.5,40.3,8.1,63.2,,53.4,2.9,
2014,366,Dublin City University,25.4,23.7,48.9,49.2,,63.9,82,
2014,=367,University of the Philippines,54,3.4,40.1,62.4,,2.6,2.8,
2014,=367,Tilburg University,38.9,36.3,20.3,41.5,,30.9,85.4,
2014,370,"Essex, University of",37.8,23.5,23.3,24.6,,98.8,97.6,
2014,=371,Jagiellonian University,44.3,10.4,53.3,52,,10.2,6.1,
2014,=371,Università degli Studi di Pavia,40.3,68.9,16,24.1,,15,4.5,
2014,=371,National Taiwan University of Science and Technology (Taiwan Tech),30.6,26.1,68.2,29.6,,24.9,23.7,
2014,=371,University of Kansas,22.9,39.2,74,23.2,,25.8,21.3,
2014,375,University of Mississippi,7.9,69.4,88.8,0,,22,10.2,
2014,376,Universiti Putra Malaysia (UPM),45.7,9.8,43.2,36.4,,44.8,31.3,
2014,=377,Università Cattolica del Sacro Cuore,37.7,30.7,27.5,65.1,,23,34.6,
2014,=377,University of Texas at Dallas,21.7,90.5,15.5,22.5,,65,14.6,
2014,=379,University of Tartu,37.9,24.5,56,30.9,,9.4,24.5,
2014,=379,Washington State University,36.5,38.4,34.6,24.2,,18.9,69.7,
2014,=379,Oxford Brookes University,36.3,11,24.6,71,,82.9,63,
2014,=379,Taipei Medical University (TMU),22.5,49.3,62.3,25,,18.2,26.6,
2014,=379,Xi’an Jiaotong University,33.5,20.5,62.9,46.2,,12.8,13.5,
2014,384,Sogang University,33.3,13,59.3,53.9,,34.4,20.3,
2014,=385,Universidad Politécnica de Madrid (UPM),34.8,9.6,62.4,45.8,,54.4,3,
2014,=385,United Arab Emirates University,32.4,14.5,39.7,28.1,,85.1,100,
2014,=385,University of Tampere,33,32.8,60.7,22,,9.1,25.4,
2014,=388,Ruhr-Universität Bochum,38.4,34.5,27.4,38.9,,40.9,40.5,
2014,=388,North Carolina State University,30.4,61.9,27.4,39.4,,30,5.9,
2014,=390,Stellenbosch University,43.8,38,19.8,40.4,,21.8,26.7,
2014,=390,American University of Sharjah,29.5,8.6,29.1,61.3,,100,100,
2014,=390,Aston University,23.4,29.8,26.3,56,,93.6,92.8,
2014,393,Tongji University,39.6,15.8,44.7,55.5,,15.8,23.1,
2014,394,University of Turin,45.5,56,11,23.8,,16.9,6.7,
2014,395,Universität Regensburg,22.1,52.8,49.9,23.6,,18.6,44.1,
2014,396,Christian-Albrechts-University zu Kiel,26.9,68.9,23.4,29,,21.3,32.7,
2014,=397,Universität Jena,31.3,34.2,56.3,23.9,,23.1,11,
2014,=397,University of New Mexico,24.5,44.2,65.6,25.2,,6.7,2.7,
2014,=399,Bilkent University,38.9,19.9,33.3,50.7,,6.4,61.4,
2014,=399,Bogaziçi Üniversitesi,36,37.3,0,60.3,,0,31.7,
2014,=399,MGIMO University,0,0,97.4,47.4,,48.5,0,
2014,=399,Northeastern University,24,45.7,36.7,38,,85.4,10.2,
2014,401-410,Université Claude Bernard Lyon 1,45.7,39.7,0,0,,0,0,
2014,401-410,Middle East Technical University,45,0,0,63.5,,0,0,
2014,401-410,Institut National des Sciences Appliquées de Lyon (INSA),0,0,55.7,70.3,,93.5,38.6,
2014,401-410,Instituto Tecnológico de Buenos Aires (ITBA),0,0,91.9,55.5,,0,0,
2014,401-410,La Trobe University,0,0,0,48.4,,90.2,91,
2014,401-410,National Central University,0,43.4,47.1,0,,0,0,
2014,401-410,Pontificia Universidad Católica Argentina,0,0,61.7,68.4,,0,0,
2014,401-410,University of Connecticut,0,64.8,0,0,,0,85.8,
2014,401-410,University of Tasmania,0,37.7,0,0,,72.6,70.8,
2014,401-410,University of Waikato,0,0,0,59.5,,77,96.4,
2014,411-420,National Taiwan Normal University (NTNU),41,0,44.7,0,,37.9,0,
2014,411-420,Karl-Franzens-Universitaet Graz,41,0,0,0,,37.4,59.1,
2014,411-420,University of Trento,37.8,61.1,0,0,,0,29.5,
2014,411-420,Czech Technical University in Prague,34.7,0,0,66.1,,0,0,
2014,411-420,Lincoln University,0,0,83,0,,92,0,
2014,411-420,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),0,0,99.9,0,,36.1,0,
2014,411-420,University Duesseldorf,0,60,0,0,,36.9,0,
2014,411-420,Université Montpellier 2 Sciences et Techniques,0,60.4,0,0,,38.5,0,
2014,421-430,University of Delhi,57.3,0,0,77.3,,0,0,
2014,421-430,York University,44.7,0,0,44.4,,0,43.3,
2014,421-430,UNESP,38.3,0,51.7,0,,0,0,
2014,421-430,Leibniz University Hannover,0,66,0,44.8,,36.1,0,
2014,421-430,Taras Shevchenko National University of Kyiv,0,0,88,0,,0,0,
2014,421-430,Tulane University,0,49.1,71.7,0,,0,0,
2014,421-430,Universidad de San Andrés - UdeSA,0,0,90.7,49.8,,0,0,
2014,421-430,Universitat Politecnica de Valencia,0,0,53,40,,0,0,
2014,421-430,Universidade Federal de São Paulo,0,38.1,71.5,0,,0,0,
2014,421-430,University of St.Gallen (HSG),0,0,0,94.4,,93.9,100,
2014,431-440,National Sun Yat-sen University,39.5,45.1,0,0,,0,0,
2014,431-440,Pusan National University,35.7,0,46.9,0,,0,0,
2014,431-440,American University,0,0,50.9,62.6,,38.5,0,
2014,431-440,"Birkbeck, University of London",0,0,0,0,,93.7,92.3,
2014,431-440,Chang Gung University,0,64.8,67.7,0,,0,0,
2014,431-440,Illinois Institute of Technology,0,36.3,0,0,,100,0,
2014,431-440,The University of Georgia,0,53.7,0,0,,0,0,
2014,431-440,University of Delaware,0,69,0,0,,36.6,40.5,
2014,431-440,University of Guelph,0,48.8,0,42.3,,0,51.6,
2014,431-440,"The University of Tennessee, Knoxville",0,63.7,47.8,0,,0,0,
2014,441-450,Université Paul Sabatier Toulouse III,40.3,0,0,0,,0,0,
2014,441-450,Xiamen University,40.1,0,0,0,,0,0,
2014,441-450,Abo Akademi University,0,0,48.9,0,,48.7,48.3,
2014,441-450,Chung-Ang University (CAU),0,0,75.5,0,,35.7,0,
2014,441-450,Colorado State University,0,56.1,0,43.8,,0,27.5,
2014,441-450,Khalifa University,0,0,77,0,,74.5,100,
2014,441-450,National Technical University of Athens,0,42,0,65.9,,0,0,
2014,441-450,Tokyo Metropolitan University,0,75,0,0,,0,0,
2014,441-450,Saarland University,0,48,0,0,,54.9,42.4,
2014,441-450,Université de Sherbrooke,0,0,66.6,0,,69.3,0,
2014,451-460,Universidad Nacional de La Plata (UNLP),54.4,0,0,0,,0,0,
2014,451-460,Universidad de Santiago de Chile (USACH),49.3,0,0,65.2,,0,0,
2014,451-460,Universidade Federal de Minas Gerais (UFMG),45.3,0,0,0,,0,0,
2014,451-460,Beihang University (former BUAA),0,0,67.2,0,,0,0,
2014,451-460,Florida State University,0,49.3,0,0,,0,0,
2014,451-460,Oregon State University,0,48.4,0,0,,35.2,51.5,
2014,451-460,University of Crete,0,69.5,0,0,,0,0,
2014,451-460,University of Kent,0,0,0,0,,79.5,91.5,
2014,451-460,"University of Missouri, Columbia",0,37.7,0,0,,0,49.7,
2014,451-460,University of Oklahoma,0,0,60.6,0,,0,37.9,
2014,461-470,Institut Teknologi Bandung (ITB),49.1,0,0,66.9,,0,0,
2014,461-470,University of Granada,45.7,0,0,0,,0,0,
2014,461-470,Aristotle University of Thessaloniki,43.4,35,0,42.3,,0,0,
2014,461-470,Ateneo de Manila University,39.8,0,0,58,,0,0,
2014,461-470,Concordia University,0,0,0,55.7,,86.4,68.9,
2014,461-470,Indian Institute of Technology Roorkee (IITR),0,53.6,0,39.3,,0,0,
2014,461-470,Koç University,0,0,48.1,45.9,,0,57.7,
2014,461-470,Renmin (People's) University of China,0,0,47.7,55.9,,0,0,
2014,461-470,Swansea University,0,0,45.5,0,,67.3,68.3,
2014,461-470,Universidad de Belgrano (UB),0,0,56.2,55.6,,81.5,0,
2014,471-480,City University of New York,49.3,0,0,0,,0,0,
2014,471-480,Universidade Federal do Rio Grande Do Sul,44.3,0,0,0,,0,0,
2014,471-480,University of Pretoria,42.6,0,0,52.4,,0,0,
2014,471-480,Universidad Católica Andres Bello,42,0,0,61.8,,0,0,
2014,471-480,Bangor University,0,39.2,0,0,,72.5,70.6,
2014,471-480,Bond University,0,0,63,0,,87.7,84,
2014,471-480,RUDN University,0,0,90.7,0,,93.6,0,
2014,471-480,Sabanci University,0,0,45.7,39.9,,0,42.1,
2014,471-480,University of Siena,0,76.9,0,0,,0,0,
2014,471-480,University of Cincinnati,0,61.5,47.1,0,,0,0,
2014,481-490,University of Salamanca,38.6,0,0,0,,0,0,
2014,481-490,Universidad de Costa Rica,35.9,0,48.1,50.4,,0,0,
2014,481-490,Flinders University,0,0,42.9,0,,49.6,0,
2014,481-490,HUFS - Hankuk (Korea) University of Foreign Studies,0,0,72.4,44.2,,0,47.3,
2014,481-490,Harbin Institute of Technology,0,0,49.3,0,,0,0,
2014,481-490,Huazhong University of Science and Technology,0,0,47.5,41.2,,0,0,
2014,481-490,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),0,0,85.5,0,,0,0,
2014,481-490,National University of Sciences & Technology (NUST) Islamabad,0,0,77,48.9,,0,0,
2014,481-490,Peter the Great St. Petersburg Polytechnic University,0,0,89.5,0,,0,0,
2014,481-490,University of Bayreuth,0,0,46.1,0,,0,43.2,
2014,481-490,University of Saskatchewan,0,34.8,43.2,0,,49.1,38.8,
2014,481-490,University of South Florida,0,75.7,0,0,,0,52.9,
2014,481-490,University of Vermont,0,50.7,66.5,0,,0,0,
2014,481-490,V. N. Karazin Kharkiv National University,0,0,88.4,0,,85.6,0,
2014,491-500,Belarusian State University,0,0,82,0,,0,0,
2014,491-500,Chiba University,0,40.6,47.3,0,,0,0,
2014,491-500,National and Kapodistrian University of Athens,0,57.3,0,47.9,,0,0,
2014,491-500,Philipps-Universität Marburg,0,34.1,0,0,,0,0,
2014,491-500,TU Dortmund University,0,0,0,57.5,,0,0,
2014,491-500,Tomsk State University,0,0,66.1,0,,0,27.6,
2014,501-550,Universidad Nacional de Córdoba - UNC,53.2,0,0,0,,0,0,
2014,501-550,Pontificia Universidad Catolica del Peru (PUCP),48,0,0,49.8,,0,0,
2014,501-550,University of Lisbon,43.8,0,0,0,,0,0,
2014,501-550,Universidad de Sevilla,43.6,0,0,0,,0,0,
2014,501-550,Universidad de Antioquia,42.6,0,0,40,,0,0,
2014,501-550,Pontifícia Universidade Católica do Rio de Janeiro,42,0,0,43.9,,0,0,
2014,501-550,Universitat de Valencia,40.3,0,0,0,,0,0,
2014,501-550,Chiang Mai University,37.3,0,0,0,,0,0,
2014,501-550,Bielefeld University,36.8,0,0,0,,0,0,
2014,501-550,Université du Québec,35.9,0,0,45.6,,0,0,
2014,501-550,Arabian Gulf University,0,0,69.3,0,,100,100,
2014,501-550,Auckland University of Technology (AUT),0,0,0,52.6,,85.1,81,
2014,501-550,Beijing Institute of Technology,0,0,0,39.5,,0,0,
2014,501-550,Carleton University,0,36.6,0,0,,55.8,32.7,
2014,501-550,East China Normal University,0,0,0,0,,49.8,0,
2014,501-550,"Goldsmiths, University of London",0,0,0,0,,97.9,79,
2014,501-550,International Islamic University Malaysia (IIUM),0,0,0,0,,74.5,56.2,
2014,501-550,Istanbul Technical University,0,0,0,61.6,,0,0,
2014,501-550,Jilin University,0,0,50,0,,0,0,
2014,501-550,Kanazawa University,0,42.5,49.7,0,,0,0,
2014,501-550,Kansas State University,0,88.7,0,0,,0,0,
2014,501-550,Keele University,0,37.6,0,0,,69.4,56.6,
2014,501-550,"Kingston University, London",0,0,0,45.9,,96.4,58.2,
2014,501-550,Louisiana State University,0,80.4,0,0,,0,0,
2014,501-550,National Chung Hsing University,0,51.6,0,0,,0,0,
2014,501-550,HSE University,0,0,86.9,0,,0,0,
2014,501-550,Okayama University,0,37,75.7,0,,0,0,
2014,501-550,Shanghai University,0,0,0,53.8,,0,0,
2014,501-550,Tallinn University of Technology (TalTech),0,0,59.8,41.2,,0,27.5,
2014,501-550,Technische Universität Braunschweig,0,0,56.7,0,,0,0,
2014,501-550,The Catholic University of Korea,0,0,92.7,0,,0,0,
2014,501-550,Tianjin University,0,0,0,45.8,,0,0,
2014,501-550,National Research Tomsk Polytechnic University,0,0,85.2,0,,54.7,0,
2014,501-550,Universidad de Zaragoza,0,0,0,0,,0,0,
2014,501-550,Universität Duisburg-Essen,0,43.4,0,0,,53.1,0,
2014,501-550,Université Montpellier 1,0,0,0,0,,46.3,0,
2014,501-550,Universite Paris-Pantheon-Assas,0,0,77,0,,81.7,0,
2014,501-550,The University of Alabama,0,59.2,0,0,,0,0,
2014,501-550,University of Kentucky,0,65.3,0,0,,0,0,
2014,501-550,University of Kwazulu-Natal,0,0,0,0,,0,90.7,
2014,501-550,University of Limerick,0,0,0,47.6,,0,93.8,
2014,501-550,University of Ljubljana,0,0,0,0,,0,0,
2014,501-550,University of Manitoba,0,39.6,44.9,0,,59.1,0,
2014,501-550,University of Milano-Bicocca,0,56.4,0,0,,0,0,
2014,501-550,University of South Carolina,0,37.4,0,0,,0,29.1,
2014,501-550,University of Stirling,0,0,0,0,,67.8,80.9,
2014,501-550,Yokohama City University,0,0,99.8,0,,0,0,
2014,551-600,Gadjah Mada University,44.8,0,0,42.4,,0,0,
2014,551-600,Cairo University,41.2,0,0,68,,0,0,
2014,551-600,Universidad Central de Venezuela,37.2,0,0,48,,0,0,
2014,551-600,Charles Darwin University,0,50.4,0,0,,80.1,64.1,
2014,551-600,Jeonbuk National University,0,0,56.5,0,,0,0,
2014,551-600,William & Mary,0,0,45.1,0,,0,0,
2014,551-600,Dongguk University,0,0,68,0,,36.5,0,
2014,551-600,Drexel University,0,37.8,46.1,0,,40.2,32.5,
2014,551-600,Technological University Dublin,0,0,0,40,,79.2,44.3,
2014,551-600,Indian Institute of Technology Guwahati (IITG),0,41.7,0,0,,0,0,
2014,551-600,Inha University,0,0,70,0,,0,0,
2014,551-600,Instituto Politécnico Nacional (IPN),0,0,42.6,57.7,,0,0,
2014,551-600,Johannes Kepler University Linz,0,0,0,0,,0,83.4,
2014,551-600,Justus-Liebig-University Giessen,0,43,0,0,,0,26.9,
2014,551-600,Kazan (Volga region) Federal University,0,0,67.5,0,,0,0,
2014,551-600,Kyungpook National University,0,0,0,0,,0,0,
2014,551-600,Masaryk University,0,0,0,0,,57.9,0,
2014,551-600,Michigan Technological University,0,0,45.9,0,,49.6,28.5,
2014,551-600,Murdoch University,0,0,0,0,,53.2,85.5,
2014,551-600,Nagasaki University,0,0,84.4,0,,0,0,
2014,551-600,National Taipei University of Technology,0,0,57.4,0,,0,0,
2014,551-600,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",0,0,72.1,0,,0,0,
2014,551-600,New Jersey Institute of Technology (NJIT),0,0,92.1,0,,59.1,0,
2014,551-600,Pontifícia Universidade Católica de São Paulo,0,0,64.2,0,,0,0,
2014,551-600,Qatar University,0,0,45.9,0,,99.8,100,
2014,551-600,Shandong University,0,0,0,0,,0,0,
2014,551-600,Southeast University,0,0,51.6,0,,0,0,
2014,551-600,Swinburne University of Technology,0,0,0,45.3,,96.4,58.8,
2014,551-600,Umm Al-Qura University,0,0,65.9,0,,0,98.6,
2014,551-600,Universidad Iberoamericana Ciudad de México - IBERO,0,0,0,63.8,,0,0,
2014,551-600,Universidad Panamericana (UP),0,0,94.2,0,,0,0,
2014,551-600,Universidade de Brasília,0,0,0,0,,0,27.1,
2014,551-600,Universidade de Santiago de Compostela,0,0,0,0,,0,0,
2014,551-600,Universidade Federal de São Carlos (UFSCar),0,0,54.8,0,,0,0,
2014,551-600,University of Genoa,0,39.2,0,0,,0,0,
2014,551-600,Università degli Studi di Perugia,0,69.5,0,0,,0,0,
2014,551-600,Université de Lorraine,0,0,0,0,,51.6,0,
2014,551-600,Université de Rennes 1,0,0,0,0,,35,0,
2014,551-600,Saint Joseph University of Beirut (USJ),0,0,92.8,0,,0,0,
2014,551-600,University of Houston,0,48.9,0,0,,0,0,
2014,551-600,University of Hull,0,0,0,0,,55.4,65.1,
2014,551-600,University of Mumbai,0,58.3,0,59.2,,0,0,
2014,551-600,University of Nebraska - Lincoln,0,41.5,0,0,,0,64.7,
2014,551-600,University of Oregon,0,33.2,0,0,,0,56.4,
2014,551-600,University of Sharjah,0,0,0,0,,100,100,
2014,551-600,University of Szeged,0,0,50.1,0,,34.6,0,
2014,551-600,Ulster University,0,0,0,0,,48.2,96.3,
2014,551-600,Ural Federal University - UrFU,0,0,85,0,,0,0,
2014,551-600,Vilnius University,0,0,58.1,0,,0,0,
2014,551-600,Virginia Commonwealth University,0,45.9,52.9,0,,0,0,
2014,601-650,University of Calcutta,38.8,0,0,0,,0,0,
2014,601-650,Thammasat University,34.6,0,0,39.7,,0,0,
2014,601-650,Universidad de Concepción,34.3,0,0,40.1,,0,0,
2014,601-650,Aberystwyth University,0,0,0,0,,70,58,
2014,601-650,American University in Dubai,0,0,0,53.8,,100,0,
2014,601-650,Eötvös Loránd University,0,0,0,0,,0,0,
2014,601-650,George Mason University,0,0,56.5,0,,0,0,
2014,601-650,Hacettepe University,0,0,0,0,,0,0,
2014,601-650,Howard University,0,0,72.2,0,,0,0,
2014,601-650,Istanbul University,0,0,0,0,,0,0,
2014,601-650,Satbayev University,0,0,75.9,0,,0,0,
2014,601-650,King Khalid University,0,0,50.9,0,,0,100,
2014,601-650,Kumamoto University,0,39.1,49,0,,0,0,
2014,601-650,Lehigh University,0,43.5,42.5,0,,51.9,0,
2014,601-650,"Lingnan University, Hong Kong",0,0,0,0,,42.6,98.7,
2014,601-650,Loyola University Chicago,0,44.5,0,0,,0,0,
2014,601-650,Martin-Luther-Universität Halle-Wittenberg,0,0,49.7,0,,0,0,
2014,601-650,National Chengchi University,0,0,0,0,,0,0,
2014,601-650,National Research Saratov State University,0,0,100,0,,0,0,
2014,601-650,Maynooth University,0,0,0,0,,0,78.3,
2014,601-650,"The New School, New York City & Paris",0,0,61.8,0,,89.6,0,
2014,601-650,Osaka City University,0,39.3,0,0,,0,0,
2014,601-650,Pontificia Universidad Católica de Valparaíso,0,0,0,47.7,,0,0,
2014,601-650,Rhodes University,0,43.2,0,0,,78.8,0,
2014,601-650,Rutgers University–Newark,0,0,0,0,,0,0,
2014,601-650,Sharif University of Technology,0,60.4,0,0,,0,0,
2014,601-650,Southern Federal University,0,0,82.3,0,,0,0,
2014,601-650,Sultan Qaboos University,0,0,64.5,0,,0,100,
2014,601-650,Syracuse University,0,0,0,0,,56,0,
2014,601-650,Temple University,0,0,0,0,,0,0,
2014,601-650,Tokyo University of Agriculture and Technology,0,40,0,0,,0,0,
2014,601-650,Tokyo University of Science,0,42.7,0,0,,0,0,
2014,601-650,Universidad Adolfo Ibáñez,0,0,0,74.7,,0,26.9,
2014,601-650,Universidad Anáhuac México,0,0,51.1,51.6,,0,0,
2014,601-650,Universidad de Guadalajara (UDG),0,0,60.5,0,,0,0,
2014,601-650,Universidad de Palermo (UP),0,0,51.8,0,,92.2,40.7,
2014,601-650,Universidad Peruana Cayetano Heredia (UPCH),0,0,54.4,0,,0,0,
2014,601-650,Universidad Simón Bolívar (USB),0,0,0,0,,0,0,
2014,601-650,Universidad Torcuato Di Tella,0,0,0,52.9,,0,28.2,
2014,601-650,Universidade Católica Portuguesa,0,0,0,45.4,,0,0,
2014,601-650,Universidade Federal da Bahia,0,0,79.8,0,,0,0,
2014,601-650,University of Modena and Reggio Emilia,0,64.8,0,0,,0,0,
2014,601-650,University of Trieste,0,44.6,0,0,,0,0,
2014,601-650,University at Albany SUNY,0,58.1,0,0,,0,0,
2014,601-650,University of Bradford,0,0,0,0,,94.3,53.7,
2014,601-650,University of Debrecen,0,0,0,0,,45.9,0,
2014,601-650,University of Johannesburg,0,0,0,0,,0,46.9,
2014,601-650,University of New Hampshire,0,32.8,57.3,0,,0,0,
2014,601-650,University of Patras,0,49.7,0,0,,0,0,
2014,601-650,University of Seoul,0,0,44.9,0,,0,0,
2014,601-650,University of Zagreb,0,0,45.6,0,,0,0,
2014,651-700,Kasetsart University,37.4,0,0,0,,0,0,
2014,651-700,Abu Dhabi University,0,0,0,0,,100,100,
2014,651-700,Ajou University,0,0,66.1,0,,0,0,
2014,651-700,Bar-Ilan University,0,33.4,0,0,,0,62.6,
2014,651-700,Brigham Young University,0,0,0,51.6,,0,0,
2014,651-700,Brno University of Technology,0,0,0,56.3,,45.2,0,
2014,651-700,Chonnam National University,0,0,51.3,0,,0,0,
2014,651-700,Chungnam National University,0,0,0,0,,0,0,
2014,651-700,Clark University,0,0,0,0,,77.1,0,
2014,651-700,Clarkson University,0,45.6,0,0,,0,39.7,
2014,651-700,De La Salle University,0,0,0,51.5,,0,0,
2014,651-700,Gifu University,0,0,77.6,0,,0,0,
2014,651-700,Gunma University,0,36.6,61.3,0,,0,0,
2014,651-700,Hallym University,0,0,76.5,0,,0,0,
2014,651-700,Instituto Tecnológico Autónomo de México (ITAM),0,0,0,59.9,,0,0,
2014,651-700,Jordan University of Science & Technology,0,0,0,44,,81.1,0,
2014,651-700,Abai Kazakh National Pedagogical University (Abai University),0,0,68.2,0,,0,0,
2014,651-700,Kazakh-British Technical University,0,0,43.7,0,,0,72.2,
2014,651-700,Lebanese American University,0,0,0,51.8,,76.7,29,
2014,651-700,Auezov South Kazakhstan University (SKU),0,0,64.5,0,,0,0,
2014,651-700,Memorial University of Newfoundland,0,0,49.1,0,,0,0,
2014,651-700,Middlesex University,0,0,0,0,,99.6,83.9,
2014,651-700,Missouri University of Science and Technology,0,36.7,0,0,,50,73.1,
2014,651-700,Niigata University,0,0,63.6,0,,0,0,
2014,651-700,Osaka Prefecture University,0,0,59.2,0,,0,0,
2014,651-700,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",0,0,52.9,0,,0,0,
2014,651-700,Baku Engineering University,0,0,0,0,,37.6,60,
2014,651-700,"Sofia University ""St. Kliment Ohridski""",0,0,56.7,0,,0,0,
2014,651-700,Southern Methodist University,0,0,54.4,0,,0,0,
2014,651-700,Sumy State University,0,0,67.8,0,,51.5,0,
2014,651-700,Universidad de Alcalá (Madrid),0,0,0,0,,44.3,0,
2014,651-700,Universidad de Montevideo (UM),0,0,0,43.7,,0,58.1,
2014,651-700,Universidad Diego Portales (UDP),0,0,0,44.5,,0,61.1,
2014,651-700,Universidade Federal de Santa Catarina,0,0,0,0,,0,0,
2014,651-700,Universidade Federal do Paraná - UFPR,0,0,50.8,0,,0,0,
2014,651-700,Nantes Université,0,0,0,0,,34.2,0,
2014,651-700,Université Lumière Lyon 2,0,0,0,0,,44.8,27.9,
2014,651-700,Universiti Teknologi MARA - UiTM,0,0,0,0,,0,0,
2014,651-700,University of Brescia,0,57.6,0,0,,0,0,
2014,651-700,University of Bucharest,0,0,0,54,,0,0,
2014,651-700,University of Canberra,0,0,0,0,,74.5,59.5,
2014,651-700,University of Denver,0,0,49.6,0,,0,0,
2014,651-700,University of Jordan,0,0,0,45.6,,45.6,0,
2014,651-700,University of Tehran,0,0,0,0,,0,0,
2014,651-700,University of Ulsan,0,37.6,57.5,0,,0,0,
2014,651-700,Western Sydney University,0,0,0,0,,0,0,
2014,651-700,Warsaw University of Technology,0,0,0,59.3,,0,0,
2014,651-700,Worcester Polytechnic Institute,0,0,0,0,,74,0,
2014,651-700,Yokohama National University,0,0,0,0,,0,0,
2014,701+,Universidad Nacional de Rosario (UNR),35.7,0,0,0,,0,0,
2014,701+,"Ain Shams University in Cairo (ASU, Cairo)",0,0,0,52.5,,0,0,
2014,701+,Universitas Airlangga,0,0,0,0,,0,0,
2014,701+,Al-Azhar University,0,0,0,0,,40.3,0,
2014,701+,Alexandria University,0,0,0,44.2,,0,0,
2014,701+,Alexandru Ioan Cuza University,0,0,0,0,,0,0,
2014,701+,University of Klagenfurt,0,0,0,0,,54.4,80.9,
2014,701+,Ankara Üniversitesi,0,0,0,0,,0,0,
2014,701+,Aoyama Gakuin University,0,0,0,0,,0,0,
2014,701+,Athens University of Economics and Business,0,0,0,56.5,,0,0,
2014,701+,Auburn University,0,0,0,0,,0,0,
2014,701+,Babes-Bolyai University,0,0,0,0,,0,0,
2014,701+,Baku State University,0,0,0,0,,0,0,
2014,701+,Baylor University,0,36.9,0,0,,0,0,
2014,701+,Belarusian National Technical University (BNTU),0,0,50,0,,0,0,
2014,701+,Benemerita Universidad Autonoma de Puebla,0,0,0,0,,0,0,
2014,701+,Binghamton University SUNY,0,0,0,0,,47.4,0,
2014,701+,IPB University (aka Bogor Agricultural University),0,0,0,0,,0,0,
2014,701+,Charles Sturt University,0,0,0,0,,53.6,54.4,
2014,701+,Clemson University,0,36,0,0,,0,0,
2014,701+,Corvinus University of Budapest,0,0,0,60.7,,0,0,
2014,701+,Coventry University,0,0,0,0,,97,40,
2014,701+,Cukurova University,0,0,0,0,,0,0,
2014,701+,Diponegoro University,0,0,0,0,,0,0,
2014,701+,Vasyl Stus Donetsk National University,0,0,50.1,0,,0,0,
2014,701+,Doshisha University,0,0,0,0,,0,0,
2014,701+,Karaganda Buketov University,0,0,45.8,0,,0,0,
2014,701+,East China University of Science and Technology,0,38.8,0,0,,0,0,
2014,701+,Edith Cowan University,0,0,0,0,,91.6,0,
2014,701+,Far Eastern Federal University,0,0,67.3,0,,0,0,
2014,701+,Fordham University,0,0,0,0,,0,0,
2014,701+,Fu Jen Catholic University,0,0,0,0,,0,0,
2014,701+,Georgia State University,0,0,0,0,,0,0,
2014,701+,Kagoshima University,0,0,60.4,0,,0,0,
2014,701+,Kaunas University of Technology,0,0,45.9,0,,0,0,
2014,701+,Kazakh Ablai Khan University of International Relations and World Languages,0,0,48,0,,0,0,
2014,701+,Khazar University,0,0,46.6,0,,0,53,
2014,701+,Khon Kaen University,0,0,0,0,,0,0,
2014,701+,King Faisal University,0,0,0,0,,0,100,
2014,701+,King Mongkut's University of Technology Thonburi,0,0,0,0,,0,0,
2014,701+,Kuwait University,0,0,0,0,,35.9,57.4,
2014,701+,Lahore University of Management Sciences (LUMS),0,0,0,56.4,,0,0,
2014,701+,Lobachevsky University,0,0,0,0,,0,0,
2014,701+,University of Lodz,0,0,0,0,,0,0,
2014,701+,London Metropolitan University,0,0,0,0,,98.8,74.7,
2014,701+,Makerere University,0,0,0,0,,0,0,
